,day,t,rh,ws,wd,r,h,l1,l2,l3,l4,l5,l6,l7,lp,t2,tmv,tm,tm2,tmy,tmy2
197,2016-01-16 05:00:00,0.9891667,77.0,2.0,3.0,0.0,0.0,39.28542493174732,38.3946137778391,35.878912972609264,30.01362048702113,28.833080651548208,21.98292356818039,29.910687534686062,45.8478216385579,0.9784507603888899,6.149106365088755,10.71333,114.77543968889998,10.78583,116.33412878890002
198,2016-01-16 06:00:00,0.7358333,74.0,2.0,3.0,0.0,0.0,45.8478216385579,42.44881897272931,39.14406240417023,42.142470100638455,30.420092324239995,34.13730091282526,32.50370207700135,45.8478216385579,0.54145064538889,6.125570863905324,10.71333,114.77543968889998,10.78583,116.33412878890002
199,2016-01-16 07:00:00,1.205833,69.0,2.5,3.0,0.0,0.0,40.52826004450938,37.9653413173977,39.20422669130939,34.09075422796444,28.33206149389718,26.64838703854737,35.20739736071137,45.8478216385579,1.454033223889,6.10350972189349,10.71333,114.77543968889998,10.78583,116.33412878890002
200,2016-01-16 08:00:00,1.716667,51.5,2.5,3.0,0.0,0.0,39.725700846189035,36.40409223525733,37.51304777103502,32.8791976736121,28.160414971485984,24.233980322808783,30.8844387658325,45.8478216385579,2.9469455888889997,6.083509721893488,10.71333,114.77543968889998,10.78583,116.33412878890002
201,2016-01-16 09:00:00,3.9025,49.0,3.0,5.0,0.0,0.0,31.333280399406135,32.75378733727045,28.999899548048965,28.337417322444793,25.1068423145552,20.04952586779347,25.985925288506337,45.8478216385579,15.229506249999998,6.074772047337275,10.71333,114.77543968889998,10.78583,116.33412878890002
202,2016-01-16 10:00:00,7.014167,39.5,5.0,5.0,0.0,0.0,30.8558953536632,29.41160971609021,26.022240919672335,22.554609013780833,22.90345938832671,21.013545923826356,24.85684377587419,45.8478216385579,49.19853870388899,6.083968301775145,10.71333,114.77543968889998,10.78583,116.33412878890002
203,2016-01-16 11:00:00,9.133334,29.5,4.5,4.0,0.0,0.0,35.05798349206479,38.840760569550206,27.39180251333108,27.024224087448815,26.82247238201999,26.76276832367214,34.769066932264224,45.8478216385579,83.41778995555599,6.104185266272188,10.71333,114.77543968889998,10.78583,116.33412878890002
204,2016-01-16 12:00:00,10.395,23.0,5.0,4.0,0.0,0.0,29.85659820222031,32.63647736070986,22.280244358197322,24.582483569594324,24.357429913245618,24.785259848099955,27.556287886232013,45.8478216385579,108.05602499999999,6.131448579881655,10.71333,114.77543968889998,10.78583,116.33412878890002
205,2016-01-16 13:00:00,10.14417,22.0,6.0,4.0,0.0,0.0,28.21839062663868,29.962484303491962,19.851392932043748,24.471160846418798,26.710483548684103,23.2528045399052,26.72465736070977,45.8478216385579,102.90418498890001,6.1556695088757385,10.71333,114.77543968889998,10.78583,116.33412878890002
206,2016-01-16 14:00:00,10.595,23.0,7.0,4.0,0.0,0.0,29.401311210899365,31.86566247916936,20.600617754299677,23.21689132949939,25.18101878414251,23.631089888668072,26.966487360709834,45.8478216385579,112.25402500000001,6.182134005917159,10.71333,114.77543968889998,10.78583,116.33412878890002
207,2016-01-16 15:00:00,10.71333,28.0,6.0,3.0,0.0,0.0,26.45664309938452,30.5693773607098,20.970202468117925,23.466712225245878,24.801502320241887,25.361977801535097,26.95443316070427,45.8478216385579,114.77543968889998,6.208958443786981,10.71333,114.77543968889998,10.78583,116.33412878890002
208,2016-01-16 16:00:00,9.4325,32.0,5.0,3.0,0.0,0.0,28.150734413927715,31.124970945533825,22.10668518337817,22.931120826721795,22.752693481446173,26.99854620753196,27.58902801485152,45.8478216385579,88.97205624999998,6.228337142011832,10.71333,114.77543968889998,10.78583,116.33412878890002
209,2016-01-16 17:00:00,7.1675,39.0,2.0,3.0,0.0,0.0,29.122407395749036,29.648962260645305,23.11004744619116,21.698422638811103,23.706524422505744,22.94133326405955,27.488534521762524,45.8478216385579,51.373056250000005,6.235122153846151,10.71333,114.77543968889998,10.78583,116.33412878890002
210,2016-01-16 18:00:00,5.5075,37.5,3.5,4.0,0.0,0.0,29.823589024327468,29.874275346589847,24.215385970222513,23.277984688024375,24.695852235027694,24.54216323039826,27.035435072515718,45.8478216385579,30.332556250000003,6.232252331360944,10.71333,114.77543968889998,10.78583,116.33412878890002
211,2016-01-16 19:00:00,4.285,28.0,4.0,3.0,0.0,0.0,29.084961479505473,29.170863826108807,24.32296013290531,22.05760842782348,22.03998296819544,25.34650385628654,27.18967168166953,45.8478216385579,18.361225,6.221808544378696,10.71333,114.77543968889998,10.78583,116.33412878890002
212,2016-01-16 20:00:00,3.5475,30.5,3.0,3.0,0.0,0.0,30.444296757747793,27.21918068685435,23.62742693301449,23.021544884113794,24.10888842330769,21.32422524230472,23.99816664537785,45.8478216385579,12.58475625,6.207419982248518,10.71333,114.77543968889998,10.78583,116.33412878890002
213,2016-01-16 21:00:00,2.6825,31.5,3.0,4.0,0.0,0.0,27.915875203049858,24.957081928949037,23.343802465465124,22.082062506812328,22.539991486551322,21.710491148062253,22.392237909087306,45.8478216385579,7.19580625,6.187878562130175,10.71333,114.77543968889998,10.78583,116.33412878890002
214,2016-01-16 22:00:00,2.368333,38.0,3.0,0.0,0.0,0.0,19.966913798444942,18.457650129885,16.541345035426026,16.404175951868595,15.28420082568875,16.37449073999391,17.34965129268928,45.8478216385579,5.609001198888999,6.16662115976331,10.71333,114.77543968889998,10.78583,116.33412878890002
215,2016-01-16 23:00:00,2.295763,39.5,4.0,5.0,0.0,0.0,16.528074082124135,15.450677992661136,15.485549054195287,14.179481720308111,13.135147018091628,13.40695187945674,15.704276647421993,45.8478216385579,5.270527752169,6.145220349112424,10.71333,114.77543968889998,10.78583,116.33412878890002
216,2016-01-17 00:00:00,2.0275,36.5,3.5,4.0,0.0,0.0,16.35454233213565,15.1933213035298,15.411116791883373,14.300518306546811,13.89647334235503,16.667441479556388,13.301344010034438,42.00493226082152,4.11075625,6.122426497041418,8.765,76.825225,10.71333,114.77543968889998
217,2016-01-17 01:00:00,2.204167,59.0,1.0,7.0,0.0,0.0,17.50191436724262,16.47318220234974,16.812362012049658,14.483965054838714,13.490247814296179,17.957843888628293,13.873300202399813,42.00493226082152,4.858352163889,6.101977781065087,8.765,76.825225,10.71333,114.77543968889998
218,2016-01-17 02:00:00,1.865,59.0,1.0,7.0,0.0,0.0,18.597368752070956,18.49046928220001,17.760147940987046,15.952579002546779,14.650704295577066,16.307826222434976,13.542428889220817,42.00493226082152,3.478225,6.07893044378698,8.765,76.825225,10.71333,114.77543968889998
219,2016-01-17 03:00:00,1.92,66.5,2.5,4.0,0.0,0.0,20.081229979887425,19.653417055991,18.31787066214028,18.55140739566032,17.81812958169727,18.045734841625745,13.794338349958242,42.00493226082152,3.6864,6.056198686390531,8.765,76.825225,10.71333,114.77543968889998
220,2016-01-17 04:00:00,1.390833,80.0,2.0,3.0,0.0,0.0,19.586309994283667,23.998022780317108,23.67688107016086,22.476364050173913,16.712738018242618,20.016717117671128,16.783287912494334,42.00493226082152,1.934416433889,6.029596118343194,8.765,76.825225,10.71333,114.77543968889998
221,2016-01-17 05:00:00,0.3966667,77.0,2.5,4.0,0.0,0.0,37.53116711554621,39.28542493174732,38.3946137778391,35.878912972609264,30.01362048702113,28.833080651548208,21.98292356818039,42.00493226082152,0.15734447088888998,5.997012294082839,8.765,76.825225,10.71333,114.77543968889998
222,2016-01-17 06:00:00,0.3866667,74.5,2.5,4.0,0.0,0.0,42.00493226082152,45.8478216385579,42.44881897272931,39.14406240417023,42.142470100638455,30.420092324239995,34.13730091282526,42.00493226082152,0.14951113688888998,5.96456653491124,8.765,76.825225,10.71333,114.77543968889998
223,2016-01-17 07:00:00,0.4233333,62.0,4.0,4.0,0.0,0.0,37.2402009444924,40.52826004450938,37.9653413173977,39.20422669130939,34.09075422796444,28.33206149389718,26.64838703854737,42.00493226082152,0.17921108288889,5.930651347337276,8.765,76.825225,10.71333,114.77543968889998
224,2016-01-17 08:00:00,1.7625,44.0,4.0,4.0,0.0,0.0,35.358385458755585,39.725700846189035,36.40409223525733,37.51304777103502,32.8791976736121,28.160414971485984,24.233980322808783,42.00493226082152,3.10640625,5.905459039644969,8.765,76.825225,10.71333,114.77543968889998
225,2016-01-17 09:00:00,5.233333,33.0,4.0,5.0,0.0,0.0,28.214208738976183,31.333280399406135,32.75378733727045,28.999899548048965,28.337417322444793,25.1068423145552,20.04952586779347,42.00493226082152,27.387774288889002,5.904290400591714,8.765,76.825225,10.71333,114.77543968889998
226,2016-01-17 10:00:00,6.563334,27.0,3.0,5.0,0.0,0.0,25.549362089512243,30.8558953536632,29.41160971609021,26.022240919672335,22.554609013780833,22.90345938832671,21.013545923826356,42.00493226082152,43.077353195556,5.91301328224852,8.765,76.825225,10.71333,114.77543968889998
227,2016-01-17 11:00:00,7.81,24.0,2.5,6.0,0.0,0.0,31.71852643187937,35.05798349206479,38.840760569550206,27.39180251333108,27.024224087448815,26.82247238201999,26.76276832367214,42.00493226082152,60.99609999999999,5.926174027810649,8.765,76.825225,10.71333,114.77543968889998
228,2016-01-17 12:00:00,8.131667,25.0,3.5,1.0,0.0,0.0,27.149336762012645,29.85659820222031,32.63647736070986,22.280244358197322,24.582483569594324,24.357429913245618,24.785259848099955,42.00493226082152,66.124008198889,5.938432412426034,8.765,76.825225,10.71333,114.77543968889998
229,2016-01-17 13:00:00,7.5825,25.0,3.5,1.0,0.0,0.0,25.31075817060742,28.21839062663868,29.962484303491962,19.851392932043748,24.471160846418798,26.710483548684103,23.2528045399052,42.00493226082152,57.494306249999994,5.947234187573963,8.765,76.825225,10.71333,114.77543968889998
230,2016-01-17 14:00:00,8.510834,29.0,3.0,2.0,0.0,0.0,24.427770014451795,29.401311210899365,31.86566247916936,20.600617754299677,23.21689132949939,25.18101878414251,23.631089888668072,42.00493226082152,72.43429537555599,5.95772728816568,8.765,76.825225,10.71333,114.77543968889998
231,2016-01-17 15:00:00,8.765,34.0,2.5,1.0,0.0,0.0,26.61758318984367,26.45664309938452,30.5693773607098,20.970202468117925,23.466712225245878,24.801502320241887,25.361977801535097,42.00493226082152,76.825225,5.967367329585798,8.765,76.825225,10.71333,114.77543968889998
232,2016-01-17 16:00:00,7.8325,36.5,1.0,9.0,0.0,0.0,26.59202787058183,28.150734413927715,31.124970945533825,22.10668518337817,22.931120826721795,22.752693481446173,26.99854620753196,42.00493226082152,61.34805624999999,5.969961021893489,8.765,76.825225,10.71333,114.77543968889998
233,2016-01-17 17:00:00,7.078333,42.0,2.5,3.0,0.0,0.0,29.34396899891236,29.122407395749036,29.648962260645305,23.11004744619116,21.698422638811103,23.706524422505744,22.94133326405955,42.00493226082152,50.10279805888899,5.967525122485206,8.765,76.825225,10.71333,114.77543968889998
234,2016-01-17 18:00:00,5.908333,37.0,4.0,5.0,0.0,0.0,30.226610456851567,29.823589024327468,29.874275346589847,24.215385970222513,23.277984688024375,24.695852235027694,24.54216323039826,42.00493226082152,34.908398838889,5.959167134319525,8.765,76.825225,10.71333,114.77543968889998
235,2016-01-17 19:00:00,5.2975,35.0,6.0,5.0,0.0,0.0,30.509579510092394,29.084961479505473,29.170863826108807,24.32296013290531,22.05760842782348,22.03998296819544,25.34650385628654,42.00493226082152,28.063506250000003,5.946958063313608,8.765,76.825225,10.71333,114.77543968889998
236,2016-01-17 20:00:00,5.366667,35.5,4.0,4.0,0.0,0.0,28.771235815928442,30.444296757747793,27.21918068685435,23.62742693301449,23.021544884113794,24.10888842330769,21.32422524230472,42.00493226082152,28.801114688888998,5.935059643195265,8.765,76.825225,10.71333,114.77543968889998
237,2016-01-17 21:00:00,5.0825,25.0,9.5,5.0,0.0,0.0,27.42129739182927,27.915875203049858,24.957081928949037,23.343802465465124,22.082062506812328,22.539991486551322,21.710491148062253,42.00493226082152,25.831806249999996,5.919630649112424,8.765,76.825225,10.71333,114.77543968889998
238,2016-01-17 22:00:00,4.481667,30.0,9.0,5.0,0.0,0.0,19.649165974975517,19.966913798444942,18.457650129885,16.541345035426026,16.404175951868595,15.28420082568875,16.37449073999391,42.00493226082152,20.085339098888998,5.9009373591715955,8.765,76.825225,10.71333,114.77543968889998
239,2016-01-17 23:00:00,3.899153,22.5,5.5,4.0,0.0,0.0,15.565784989649702,16.528074082124135,15.450677992661136,15.485549054195287,14.179481720308111,13.135147018091628,13.40695187945674,42.00493226082152,15.203394117409001,5.879265684615382,8.765,76.825225,10.71333,114.77543968889998
240,2016-01-18 00:00:00,3.411667,21.0,3.0,5.0,0.0,0.0,15.517880927801166,16.35454233213565,15.1933213035298,15.411116791883373,14.300518306546811,13.89647334235503,16.667441479556388,39.46929314614278,11.639471718889,5.855174655029583,6.7775,45.93450625,8.765,76.825225
241,2016-01-18 01:00:00,3.195833,25.0,2.0,5.0,0.0,0.0,17.157101012575538,17.50191436724262,16.47318220234974,16.812362012049658,14.483965054838714,13.490247814296179,17.957843888628293,39.46929314614278,10.213348563889,5.830509956804732,6.7775,45.93450625,8.765,76.825225
242,2016-01-18 02:00:00,2.636667,28.0,2.5,5.0,0.0,0.0,17.432501266557487,18.597368752070956,18.49046928220001,17.760147940987046,15.952579002546779,14.650704295577066,16.307826222434976,39.46929314614278,6.952012868889001,5.804296939053252,6.7775,45.93450625,8.765,76.825225
243,2016-01-18 03:00:00,1.661667,26.0,2.5,4.0,0.0,0.0,18.147669583385813,20.081229979887425,19.653417055991,18.31787066214028,18.55140739566032,17.81812958169727,18.045734841625745,39.46929314614278,2.761137218889,5.772679584023666,6.7775,45.93450625,8.765,76.825225
244,2016-01-18 04:00:00,0.3833333,29.0,4.0,5.0,0.0,0.0,20.02804302094556,19.586309994283667,23.998022780317108,23.67688107016086,22.476364050173913,16.712738018242618,20.016717117671128,39.46929314614278,0.14694441888888998,5.73360167455621,6.7775,45.93450625,8.765,76.825225
245,2016-01-18 05:00:00,-0.5216666,28.0,4.0,4.0,0.0,0.0,27.49807979059362,37.53116711554621,39.28542493174732,38.3946137778391,35.878912972609264,30.01362048702113,28.833080651548208,39.46929314614278,0.27213604155556,5.6894744579881635,6.7775,45.93450625,8.765,76.825225
246,2016-01-18 06:00:00,-0.815,34.0,3.5,5.0,0.0,0.0,39.46929314614278,42.00493226082152,45.8478216385579,42.44881897272931,39.14406240417023,42.142470100638455,30.420092324239995,39.46929314614278,0.664225,5.641939943195263,6.7775,45.93450625,8.765,76.825225
247,2016-01-18 07:00:00,-0.87,27.0,2.0,5.0,0.0,0.0,36.40501042729706,37.2402009444924,40.52826004450938,37.9653413173977,39.20422669130939,34.09075422796444,28.33206149389718,39.46929314614278,0.7569,5.592142114792896,6.7775,45.93450625,8.765,76.825225
248,2016-01-18 08:00:00,-0.3775,34.0,1.5,5.0,0.0,0.0,30.225922397996854,35.358385458755585,39.725700846189035,36.40409223525733,37.51304777103502,32.8791976736121,28.160414971485984,39.46929314614278,0.14250625,5.542945866272186,6.7775,45.93450625,8.765,76.825225
249,2016-01-18 09:00:00,0.9908333,32.0,1.0,9.0,0.0,0.0,23.89946625044948,28.214208738976183,31.333280399406135,32.75378733727045,28.999899548048965,28.337417322444793,25.1068423145552,39.46929314614278,0.98175062838889,5.498966578106506,6.7775,45.93450625,8.765,76.825225
250,2016-01-18 10:00:00,3.041667,30.5,1.0,8.0,0.0,0.0,22.04490911421197,25.549362089512243,30.8558953536632,29.41160971609021,26.022240919672335,22.554609013780833,22.90345938832671,39.46929314614278,9.251738138889,5.463458690532541,6.7775,45.93450625,8.765,76.825225
251,2016-01-18 11:00:00,5.398334,31.0,2.0,1.0,0.0,0.0,29.48269257485444,31.71852643187937,35.05798349206479,38.840760569550206,27.39180251333108,27.024224087448815,26.82247238201999,39.46929314614278,29.142009975556,5.434725933136091,6.7775,45.93450625,8.765,76.825225
252,2016-01-18 12:00:00,6.126667,26.0,2.0,1.0,0.0,0.0,26.88862394443789,27.149336762012645,29.85659820222031,32.63647736070986,22.280244358197322,24.582483569594324,24.357429913245618,39.46929314614278,37.536048528889005,5.4072900573964455,6.7775,45.93450625,8.765,76.825225
253,2016-01-18 13:00:00,5.95,17.0,4.0,1.0,0.0,0.0,26.29505553295475,25.31075817060742,28.21839062663868,29.962484303491962,19.851392932043748,24.471160846418798,26.710483548684103,39.46929314614278,35.4025,5.379612542603547,6.7775,45.93450625,8.765,76.825225
254,2016-01-18 14:00:00,6.7775,20.0,3.0,1.0,0.0,0.0,26.41526568153283,24.427770014451795,29.401311210899365,31.86566247916936,20.600617754299677,23.21689132949939,25.18101878414251,39.46929314614278,45.93450625,5.356358104733724,6.7775,45.93450625,8.765,76.825225
255,2016-01-18 15:00:00,6.653509,25.0,2.0,1.0,0.0,0.0,25.374811113151885,26.61758318984367,26.45664309938452,30.5693773607098,20.970202468117925,23.466712225245878,24.801502320241887,39.46929314614278,44.26918201308099,5.3323354952662685,6.7775,45.93450625,8.765,76.825225
256,2016-01-18 16:00:00,4.88,30.5,2.0,1.0,0.0,0.0,25.77659463308634,26.59202787058183,28.150734413927715,31.124970945533825,22.10668518337817,22.931120826721795,22.752693481446173,39.46929314614278,23.8144,5.296526797041416,6.7775,45.93450625,8.765,76.825225
257,2016-01-18 17:00:00,3.548333,35.0,1.0,1.0,0.0,0.0,27.278855318510608,29.34396899891236,29.122407395749036,29.648962260645305,23.11004744619116,21.698422638811103,23.706524422505744,39.46929314614278,12.590667078889,5.253316755621298,6.7775,45.93450625,8.765,76.825225
258,2016-01-18 18:00:00,2.401667,49.0,1.0,5.0,0.0,0.0,29.0444580105016,30.226610456851567,29.823589024327468,29.874275346589847,24.215385970222513,23.277984688024375,24.695852235027694,39.46929314614278,5.768004378889001,5.205594844378694,6.7775,45.93450625,8.765,76.825225
259,2016-01-18 19:00:00,1.359167,55.0,3.0,5.0,0.0,0.0,29.480777610727195,30.509579510092394,29.084961479505473,29.170863826108807,24.32296013290531,22.05760842782348,22.03998296819544,39.46929314614278,1.847334933889,5.156097802958575,6.7775,45.93450625,8.765,76.825225
260,2016-01-18 20:00:00,0.6408333,57.0,3.0,4.0,0.0,0.0,26.73812535211316,28.771235815928442,30.444296757747793,27.21918068685435,23.62742693301449,23.021544884113794,24.10888842330769,39.46929314614278,0.4106673183888901,5.107522852071002,6.7775,45.93450625,8.765,76.825225
261,2016-01-18 21:00:00,0.12,57.0,2.0,4.0,0.0,0.0,26.321317429460372,27.42129739182927,27.915875203049858,24.957081928949037,23.343802465465124,22.082062506812328,22.539991486551322,39.46929314614278,0.0144,5.061724035502954,6.7775,45.93450625,8.765,76.825225
262,2016-01-18 22:00:00,-0.1325,63.0,3.0,4.0,0.0,0.0,20.16378251241742,19.649165974975517,19.966913798444942,18.457650129885,16.541345035426026,16.404175951868595,15.28420082568875,39.46929314614278,0.017556250000000002,5.017586952662717,6.7775,45.93450625,8.765,76.825225
263,2016-01-18 23:00:00,-0.2347458,59.0,2.5,4.0,0.0,0.0,16.84239426587053,15.565784989649702,16.528074082124135,15.450677992661136,15.485549054195287,14.179481720308111,13.135147018091628,39.46929314614278,0.055105590617640005,4.97332317278106,6.7775,45.93450625,8.765,76.825225
264,2016-01-19 00:00:00,-0.8791667,61.0,2.5,4.0,0.0,0.0,24.090038728510685,15.517880927801166,16.35454233213565,15.1933213035298,15.411116791883373,14.300518306546811,13.89647334235503,41.1825419189664,0.7729340863888899,4.922423482248515,5.936666,35.244003195556,6.7775,45.93450625
265,2016-01-19 01:00:00,-1.453333,59.0,3.0,4.0,0.0,0.0,24.279851908784295,17.157101012575538,17.50191436724262,16.47318220234974,16.812362012049658,14.483965054838714,13.490247814296179,41.1825419189664,2.112176808889,4.870633541420113,5.936666,35.244003195556,6.7775,45.93450625
266,2016-01-19 02:00:00,-1.861667,59.0,3.0,4.0,0.0,0.0,22.22973446245662,17.432501266557487,18.597368752070956,18.49046928220001,17.760147940987046,15.952579002546779,14.650704295577066,41.1825419189664,3.465804018889,4.816210458579876,5.936666,35.244003195556,6.7775,45.93450625
267,2016-01-19 03:00:00,-2.049167,60.5,2.5,4.0,0.0,0.0,24.755700010059527,18.147669583385813,20.081229979887425,19.653417055991,18.31787066214028,18.55140739566032,17.81812958169727,41.1825419189664,4.199085393889001,4.764243002958574,5.936666,35.244003195556,6.7775,45.93450625
268,2016-01-19 04:00:00,-2.0075,58.0,3.0,5.0,0.0,0.0,26.918278165433982,20.02804302094556,19.586309994283667,23.998022780317108,23.67688107016086,22.476364050173913,16.712738018242618,41.1825419189664,4.0300562499999995,4.719533931952657,5.936666,35.244003195556,6.7775,45.93450625
269,2016-01-19 05:00:00,-2.380833,58.0,2.0,6.0,0.0,0.0,35.95154529578044,27.49807979059362,37.53116711554621,39.28542493174732,38.3946137778391,35.878912972609264,30.01362048702113,41.1825419189664,5.668365773889,4.666190736686384,5.936666,35.244003195556,6.7775,45.93450625
270,2016-01-19 06:00:00,-2.593333,60.5,1.0,9.0,0.0,0.0,41.1825419189664,39.46929314614278,42.00493226082152,45.8478216385579,42.44881897272931,39.14406240417023,42.142470100638455,41.1825419189664,6.725376048888999,4.612980677514786,5.936666,35.244003195556,6.7775,45.93450625
271,2016-01-19 07:00:00,-2.49,68.0,1.5,6.0,0.0,0.0,40.46290339398407,36.40501042729706,37.2402009444924,40.52826004450938,37.9653413173977,39.20422669130939,34.09075422796444,41.1825419189664,6.200100000000001,4.562324860946739,5.936666,35.244003195556,6.7775,45.93450625
272,2016-01-19 08:00:00,-1.859167,65.5,1.0,9.0,0.0,0.0,40.20771194849252,30.225922397996854,35.358385458755585,39.725700846189035,36.40409223525733,37.51304777103502,32.8791976736121,41.1825419189664,3.456501933889,4.5172558254437805,5.936666,35.244003195556,6.7775,45.93450625
273,2016-01-19 09:00:00,-0.758772,61.5,1.0,9.0,0.0,0.0,35.181786552502636,23.89946625044948,28.214208738976183,31.333280399406135,32.75378733727045,28.999899548048965,28.337417322444793,41.1825419189664,0.575734947984,4.48213981952662,5.936666,35.244003195556,6.7775,45.93450625
274,2016-01-19 10:00:00,1.006667,44.0,1.0,9.0,0.0,0.0,29.147172939937136,22.04490911421197,25.549362089512243,30.8558953536632,29.41160971609021,26.022240919672335,22.554609013780833,41.1825419189664,1.0133784488889999,4.45162207396449,5.936666,35.244003195556,6.7775,45.93450625
275,2016-01-19 11:00:00,3.150909,36.5,1.5,5.0,0.0,0.0,38.53589373720359,29.48269257485444,31.71852643187937,35.05798349206479,38.840760569550206,27.39180251333108,27.024224087448815,41.1825419189664,9.928227526280999,4.418205363905318,5.936666,35.244003195556,6.7775,45.93450625
276,2016-01-19 12:00:00,4.0825,38.0,2.0,1.0,0.0,0.0,32.26586860858596,26.88862394443789,27.149336762012645,29.85659820222031,32.63647736070986,22.280244358197322,24.582483569594324,41.1825419189664,16.666806249999997,4.378688618343188,5.936666,35.244003195556,6.7775,45.93450625
277,2016-01-19 13:00:00,4.036667,37.5,2.0,1.0,0.0,0.0,31.26795072489749,26.29505553295475,25.31075817060742,28.21839062663868,29.962484303491962,19.851392932043748,24.471160846418798,41.1825419189664,16.294680468888995,4.33479806804733,5.936666,35.244003195556,6.7775,45.93450625
278,2016-01-19 14:00:00,5.285,39.0,2.0,4.0,0.0,0.0,33.20418741997913,26.41526568153283,24.427770014451795,29.401311210899365,31.86566247916936,20.600617754299677,23.21689132949939,41.1825419189664,27.931225,4.2962329792899325,5.936666,35.244003195556,6.7775,45.93450625
279,2016-01-19 15:00:00,5.936666,42.0,2.0,8.0,0.0,0.0,29.050922978163328,25.374811113151885,26.61758318984367,26.45664309938452,30.5693773607098,20.970202468117925,23.466712225245878,41.1825419189664,35.244003195556,4.255937097633128,5.936666,35.244003195556,6.7775,45.93450625
280,2016-01-19 16:00:00,4.585,50.5,2.0,4.0,0.0,0.0,30.51610147463761,25.77659463308634,26.59202787058183,28.150734413927715,31.124970945533825,22.10668518337817,22.931120826721795,41.1825419189664,21.022225,4.207894671597625,5.936666,35.244003195556,6.7775,45.93450625
281,2016-01-19 17:00:00,2.894167,58.0,1.5,4.0,0.0,0.0,31.93577569987061,27.278855318510608,29.34396899891236,29.122407395749036,29.648962260645305,23.11004744619116,21.698422638811103,41.1825419189664,8.376202623889,4.1561047130177435,5.936666,35.244003195556,6.7775,45.93450625
282,2016-01-19 18:00:00,1.678333,69.0,1.5,7.0,0.0,0.0,31.357753697376168,29.0444580105016,30.226610456851567,29.823589024327468,29.874275346589847,24.215385970222513,23.277984688024375,41.1825419189664,2.816801658889,4.102007097633129,5.936666,35.244003195556,6.7775,45.93450625
283,2016-01-19 19:00:00,0.8608333,69.0,3.0,5.0,0.0,0.0,29.50708809655498,29.480777610727195,30.509579510092394,29.084961479505473,29.170863826108807,24.32296013290531,22.05760842782348,41.1825419189664,0.7410339703888901,4.047362146745554,5.936666,35.244003195556,6.7775,45.93450625
284,2016-01-19 20:00:00,-0.2358333,69.0,1.5,5.0,0.0,0.0,30.652166049482418,26.73812535211316,28.771235815928442,30.444296757747793,27.21918068685435,23.62742693301449,23.021544884113794,41.1825419189664,0.055617345388889995,3.992894689349105,5.936666,35.244003195556,6.7775,45.93450625
285,2016-01-19 21:00:00,-0.49,64.0,2.0,5.0,0.0,0.0,27.467726175537102,26.321317429460372,27.42129739182927,27.915875203049858,24.957081928949037,23.343802465465124,22.082062506812328,41.1825419189664,0.24009999999999998,3.94718955917159,5.936666,35.244003195556,6.7775,45.93450625
286,2016-01-19 22:00:00,-0.83,74.0,2.0,4.0,0.0,0.0,20.698945048524358,20.16378251241742,19.649165974975517,19.966913798444942,18.457650129885,16.541345035426026,16.404175951868595,41.1825419189664,0.6889,3.907515002958572,5.936666,35.244003195556,6.7775,45.93450625
287,2016-01-19 23:00:00,-1.011864,69.0,3.0,5.0,0.0,0.0,18.47176425296011,16.84239426587053,15.565784989649702,16.528074082124135,15.450677992661136,15.485549054195287,14.179481720308111,41.1825419189664,1.0238687544960001,3.8674398727810577,5.936666,35.244003195556,6.7775,45.93450625
288,2016-01-20 00:00:00,-0.755,66.5,2.5,4.0,0.0,0.0,18.277916445926472,24.090038728510685,15.517880927801166,16.35454233213565,15.1933213035298,15.411116791883373,14.300518306546811,37.944331968406324,0.570025,3.8296407544378623,5.453333,29.738840808888998,5.936666,35.244003195556
289,2016-01-20 01:00:00,-1.036667,63.0,3.0,4.0,0.0,0.0,21.882698310438144,24.279851908784295,17.157101012575538,17.50191436724262,16.47318220234974,16.812362012049658,14.483965054838714,37.944331968406324,1.074678468889,3.792875464497034,5.453333,29.738840808888998,5.936666,35.244003195556
290,2016-01-20 02:00:00,-1.305833,63.0,2.0,5.0,0.0,0.0,22.875824724469815,22.22973446245662,17.432501266557487,18.597368752070956,18.49046928220001,17.760147940987046,15.952579002546779,37.944331968406324,1.705199823889,3.7539011094674484,5.453333,29.738840808888998,5.936666,35.244003195556
291,2016-01-20 03:00:00,-1.515833,63.5,2.5,4.0,0.0,0.0,23.759569933136127,24.755700010059527,18.147669583385813,20.081229979887425,19.653417055991,18.31787066214028,18.55140739566032,37.944331968406324,2.297749683889,3.718560878698217,5.453333,29.738840808888998,5.936666,35.244003195556
292,2016-01-20 04:00:00,-1.36,69.0,1.0,9.0,0.0,0.0,30.036010797911914,26.918278165433982,20.02804302094556,19.586309994283667,23.998022780317108,23.67688107016086,22.476364050173913,37.944331968406324,1.8496000000000004,3.6874119615384533,5.453333,29.738840808888998,5.936666,35.244003195556
293,2016-01-20 05:00:00,-1.451667,74.0,1.0,9.0,0.0,0.0,35.227633413668244,35.95154529578044,27.49807979059362,37.53116711554621,39.28542493174732,38.3946137778391,35.878912972609264,37.944331968406324,2.107337078889,3.659537204142003,5.453333,29.738840808888998,5.936666,35.244003195556
