,day,t,rh,ws,wd,r
11549,2018-03-01 05:00:00,-2.673333,93.0,2.0,7.0,0.0
11550,2018-03-01 06:00:00,-2.875,93.0,2.0,7.0,0.0
11551,2018-03-01 07:00:00,-2.866667,93.0,2.0,7.0,0.0
11552,2018-03-01 08:00:00,-2.59,93.0,1.0,9.0,0.0
11553,2018-03-01 09:00:00,-2.0975,93.0,1.0,9.0,0.0
11554,2018-03-01 10:00:00,-1.618333,86.0,2.0,8.0,0.0
11555,2018-03-01 11:00:00,-1.004167,86.5,1.5,8.0,0.0
11556,2018-03-01 12:00:00,-0.8,86.0,2.0,4.0,0.0
11557,2018-03-01 13:00:00,-1.1,93.0,2.0,1.0,0.0
11558,2018-03-01 14:00:00,-1.070833,86.0,2.0,1.0,0.0
11559,2018-03-01 15:00:00,-1.3725,86.0,2.5,1.0,0.0
11560,2018-03-01 16:00:00,-1.558333,86.0,3.0,1.0,0.0
11561,2018-03-01 17:00:00,-1.815,93.0,2.5,1.0,0.0
11562,2018-03-01 18:00:00,-2.0575,93.0,3.0,1.0,0.0
11563,2018-03-01 19:00:00,-2.0575,93.0,2.5,2.0,0.0
11564,2018-03-01 20:00:00,-2.04,89.5,2.0,2.0,0.0
11565,2018-03-01 21:00:00,-1.876667,89.5,2.0,2.0,0.0
11566,2018-03-01 22:00:00,-1.8,100.0,2.0,1.0,0.0
11567,2018-03-01 23:00:00,-1.786667,96.5,2.0,2.0,0.0
11568,2018-03-02 00:00:00,-1.7,93.0,2.0,1.0,0.0
11569,2018-03-02 01:00:00,-1.6175,93.0,2.0,1.0,0.0
11570,2018-03-02 02:00:00,-1.475,93.0,2.5,1.0,0.0
11571,2018-03-02 03:00:00,-1.35,96.5,2.0,1.0,0.0
11572,2018-03-02 04:00:00,-1.131667,100.0,1.0,9.0,0.0
11573,2018-03-02 05:00:00,-0.9708334,100.0,2.5,1.0,0.0
11574,2018-03-02 06:00:00,-0.7775,100.0,2.0,2.0,0.0
11575,2018-03-02 07:00:00,-0.4075,93.0,2.5,1.0,0.0
11576,2018-03-02 08:00:00,0.1441667,93.0,1.5,5.0,0.0
11577,2018-03-02 09:00:00,0.3266667,93.0,2.0,1.0,0.0
11578,2018-03-02 10:00:00,0.73,93.0,1.0,9.0,0.0
11579,2018-03-02 11:00:00,1.141379,93.0,1.0,9.0,0.0
11580,2018-03-02 12:00:00,1.955,96.5,1.5,4.0,0.0
11581,2018-03-02 13:00:00,1.9425,93.0,1.0,9.0,0.0
11582,2018-03-02 14:00:00,1.769167,96.5,1.0,5.0,0.0
11583,2018-03-02 15:00:00,1.055,100.0,2.0,1.0,0.0
11584,2018-03-02 16:00:00,0.7958333,100.0,2.0,3.0,0.0
11585,2018-03-02 17:00:00,0.8625,100.0,3.0,1.0,0.0
11586,2018-03-02 18:00:00,0.825,100.0,2.5,2.0,0.0
11587,2018-03-02 19:00:00,0.9458333,90.0,3.0,3.0,0.0
11588,2018-03-02 20:00:00,1.0,100.0,3.0,2.0,0.0
11589,2018-03-02 21:00:00,0.8166667,96.5,3.5,2.0,0.0
11590,2018-03-02 22:00:00,0.6741667,100.0,5.0,1.0,0.0
11591,2018-03-02 23:00:00,0.8516667,93.0,4.5,3.0,0.0
11592,2018-03-03 00:00:00,1.3275,93.0,2.0,6.0,0.0
11593,2018-03-03 01:00:00,1.311667,93.0,2.5,3.0,0.0
11594,2018-03-03 02:00:00,1.169167,96.5,2.5,4.0,0.0
11595,2018-03-03 03:00:00,0.5091667,93.0,2.5,1.0,0.0
11596,2018-03-03 04:00:00,0.1883333,100.0,2.0,0.0,0.0
11597,2018-03-03 05:00:00,0.435,96.5,2.0,2.0,0.0
11598,2018-03-03 06:00:00,0.4825,98.25,2.0,3.0,0.0
11599,2018-03-03 07:00:00,0.5966667,100.0,2.0,5.0,0.0
11600,2018-03-03 08:00:00,0.6941667,100.0,1.5,5.0,0.0
11601,2018-03-03 09:00:00,1.253333,96.5,1.5,7.0,0.0
11602,2018-03-03 10:00:00,2.029167,100.0,1.5,8.0,0.0
11603,2018-03-03 11:00:00,2.93,96.5,2.0,7.0,0.0
11604,2018-03-03 12:00:00,3.575,96.5,2.5,6.0,1.0
11605,2018-03-03 13:00:00,3.7,93.0,1.5,8.0,2.0
11606,2018-03-03 14:00:00,3.5225,100.0,3.0,1.0,1.0
11607,2018-03-03 15:00:00,2.889167,100.0,2.5,2.0,0.0
11608,2018-03-03 16:00:00,1.845,93.0,3.0,3.0,1.0
11609,2018-03-03 17:00:00,1.61,93.0,3.0,3.0,1.0
11610,2018-03-03 18:00:00,1.62,93.0,3.0,3.0,1.0
11611,2018-03-03 19:00:00,1.895833,96.5,3.0,3.0,1.0
11612,2018-03-03 20:00:00,2.230833,93.0,2.5,2.0,0.0
11613,2018-03-03 21:00:00,2.054167,93.0,2.5,3.0,0.0
11614,2018-03-03 22:00:00,1.8275,87.0,4.0,2.0,0.0
11615,2018-03-03 23:00:00,1.99,87.0,4.0,3.0,0.0
11616,2018-03-04 00:00:00,1.9925,90.0,4.0,3.0,0.0
11617,2018-03-04 01:00:00,1.915,93.0,4.5,3.0,0.0
11618,2018-03-04 02:00:00,1.620833,93.0,3.0,2.0,0.0
11619,2018-03-04 03:00:00,1.0225,100.0,3.0,2.0,0.0
11620,2018-03-04 04:00:00,0.5875,100.0,2.0,5.0,0.0
11621,2018-03-04 05:00:00,0.3716667,100.0,1.0,9.0,0.0
11622,2018-03-04 06:00:00,0.3475,100.0,3.0,4.0,0.0
11623,2018-03-04 07:00:00,0.2441667,100.0,2.0,7.0,0.0
11624,2018-03-04 08:00:00,0.2658333,100.0,2.0,6.0,0.0
11625,2018-03-04 09:00:00,0.765,96.5,1.0,9.0,0.0
11626,2018-03-04 10:00:00,1.350833,100.0,1.5,8.0,0.0
11627,2018-03-04 11:00:00,1.995833,100.0,1.5,6.0,0.0
11628,2018-03-04 12:00:00,2.905833,96.5,1.5,5.0,0.0
11629,2018-03-04 13:00:00,3.605,100.0,2.0,4.0,0.0
11630,2018-03-04 14:00:00,4.9125,93.0,1.5,4.0,0.0
11631,2018-03-04 15:00:00,5.335,90.0,2.0,5.0,0.0
11632,2018-03-04 16:00:00,4.759167,93.0,2.5,2.0,0.0
11633,2018-03-04 17:00:00,4.441667,93.0,2.0,4.0,0.0
11634,2018-03-04 18:00:00,4.325833,93.0,1.0,8.0,0.0
11635,2018-03-04 19:00:00,4.253334,93.0,1.5,5.0,0.0
11636,2018-03-04 20:00:00,3.9825,93.0,2.0,3.0,0.0
11637,2018-03-04 21:00:00,3.9,93.0,2.0,4.0,0.0
11638,2018-03-04 22:00:00,3.821667,93.0,1.5,5.0,0.0
11639,2018-03-04 23:00:00,3.6425,96.5,2.5,1.0,0.0
11640,2018-03-05 00:00:00,3.298333,100.0,2.0,2.0,0.0
11641,2018-03-05 01:00:00,3.015,96.5,1.5,2.0,0.0
11642,2018-03-05 02:00:00,2.576667,100.0,2.0,2.0,0.0
11643,2018-03-05 03:00:00,2.5075,100.0,1.5,6.0,0.0
11644,2018-03-05 04:00:00,2.268333,100.0,2.0,4.0,0.0
11645,2018-03-05 05:00:00,1.835833,100.0,1.0,9.0,0.0
11646,2018-03-05 06:00:00,1.95,100.0,1.0,9.0,0.0
11647,2018-03-05 07:00:00,2.244167,100.0,1.5,1.0,0.0
11648,2018-03-05 08:00:00,2.781667,96.5,1.5,5.0,0.0
11649,2018-03-05 09:00:00,3.509167,96.5,1.0,9.0,0.0
11650,2018-03-05 10:00:00,4.566667,93.0,2.0,3.0,0.0
11651,2018-03-05 11:00:00,5.6975,87.0,1.5,5.0,0.0
11652,2018-03-05 12:00:00,7.4625,87.0,2.0,1.0,0.0
11653,2018-03-05 13:00:00,8.430173,84.5,2.5,1.0,0.0
11654,2018-03-05 14:00:00,8.9075,82.0,3.0,1.0,0.0
11655,2018-03-05 15:00:00,8.8925,82.0,3.0,1.0,0.0
11656,2018-03-05 16:00:00,8.281897,84.5,3.5,2.0,0.0
11657,2018-03-05 17:00:00,7.5675,90.0,3.0,3.0,1.0
11658,2018-03-05 18:00:00,6.750834,93.0,2.0,9.0,1.0
11659,2018-03-05 19:00:00,6.415833,93.0,2.0,3.0,1.0
11660,2018-03-05 20:00:00,6.321667,93.0,2.0,3.0,1.0
11661,2018-03-05 21:00:00,6.354167,93.0,2.0,3.0,1.0
11662,2018-03-05 22:00:00,6.301667,93.0,2.5,3.0,1.0
11663,2018-03-05 23:00:00,6.34,93.0,1.5,3.0,1.0
11664,2018-03-06 00:00:00,6.355834,96.5,1.0,9.0,0.0
11665,2018-03-06 01:00:00,6.2325,100.0,1.5,5.0,0.0
11666,2018-03-06 02:00:00,5.9125,100.0,2.0,1.0,1.0
11667,2018-03-06 03:00:00,5.778333,93.0,2.0,1.0,1.0
11668,2018-03-06 04:00:00,5.783333,93.0,2.0,1.0,1.0
11669,2018-03-06 05:00:00,5.728333,93.0,1.5,1.0,1.0
11670,2018-03-06 06:00:00,5.576667,93.0,2.0,1.0,1.0
11671,2018-03-06 07:00:00,5.440834,100.0,2.5,1.0,1.0
11672,2018-03-06 08:00:00,5.4525,100.0,1.5,1.0,1.0
11673,2018-03-06 09:00:00,5.451667,96.5,1.0,9.0,1.0
11674,2018-03-06 10:00:00,5.716667,96.5,1.0,9.0,1.0
11675,2018-03-06 11:00:00,6.5725,93.0,1.0,9.0,1.0
11676,2018-03-06 12:00:00,6.920833,93.0,1.5,8.0,1.0
11677,2018-03-06 13:00:00,7.035,93.0,2.0,7.0,1.0
11678,2018-03-06 14:00:00,7.401667,93.0,1.0,9.0,1.0
11679,2018-03-06 15:00:00,7.810833,90.0,1.5,7.0,0.0
11680,2018-03-06 16:00:00,7.946667,84.5,1.0,9.0,0.0
11681,2018-03-06 17:00:00,7.833333,87.0,1.5,1.0,0.0
11682,2018-03-06 18:00:00,7.485,90.0,2.0,3.0,0.0
11683,2018-03-06 19:00:00,7.363333,90.0,1.5,3.0,0.0
11684,2018-03-06 20:00:00,7.024167,100.0,1.5,2.0,0.0
11685,2018-03-06 21:00:00,6.698333,96.5,1.5,2.0,0.0
11686,2018-03-06 22:00:00,6.58,96.5,1.5,2.0,0.0
11687,2018-03-06 23:00:00,6.498333,100.0,2.0,2.0,0.0
11688,2018-03-07 00:00:00,6.366667,96.5,1.5,5.0,0.0
11689,2018-03-07 01:00:00,5.7775,96.5,1.0,5.0,0.0
11690,2018-03-07 02:00:00,5.3425,100.0,1.5,7.0,0.0
11691,2018-03-07 03:00:00,5.2375,96.5,1.5,6.0,0.0
11692,2018-03-07 04:00:00,5.566667,96.5,1.5,4.0,0.0
11693,2018-03-07 05:00:00,5.585,93.0,2.0,7.0,0.0
11694,2018-03-07 06:00:00,5.320833,96.5,2.0,7.0,0.0
11695,2018-03-07 07:00:00,5.403333,96.5,2.0,6.0,0.0
11696,2018-03-07 08:00:00,6.253334,96.5,2.5,6.0,0.0
11697,2018-03-07 09:00:00,7.1625,87.0,2.0,1.0,0.0
11698,2018-03-07 10:00:00,8.1125,87.0,2.0,3.0,0.0
11699,2018-03-07 11:00:00,8.450833,90.0,4.0,7.0,0.0
11700,2018-03-07 12:00:00,10.22,76.0,5.0,7.0,0.0
11701,2018-03-07 13:00:00,10.10667,76.0,4.5,7.0,0.0
11702,2018-03-07 14:00:00,9.483334,76.0,4.5,7.0,0.0
11703,2018-03-07 15:00:00,8.550834,84.5,3.0,6.0,0.0
11704,2018-03-07 16:00:00,8.2775,81.5,2.5,3.0,0.0
11705,2018-03-07 17:00:00,8.076667,87.0,2.0,6.0,0.0
11706,2018-03-07 18:00:00,7.845,82.0,1.5,5.0,0.0
11707,2018-03-07 19:00:00,7.9875,84.5,1.5,5.0,0.0
11708,2018-03-07 20:00:00,7.951667,90.0,2.0,2.0,0.0
11709,2018-03-07 21:00:00,7.8125,93.0,2.5,3.0,0.0
11710,2018-03-07 22:00:00,7.3525,90.0,2.5,2.0,0.0
11711,2018-03-07 23:00:00,6.6775,93.0,3.5,2.0,0.0
11712,2018-03-08 00:00:00,5.934166,90.0,4.5,3.0,0.0
11713,2018-03-08 01:00:00,5.2075,90.0,3.5,3.0,0.0
11714,2018-03-08 02:00:00,4.8975,90.0,5.5,2.0,0.0
11715,2018-03-08 03:00:00,4.5825,93.0,4.0,2.0,0.0
11716,2018-03-08 04:00:00,3.824167,93.0,5.0,2.0,0.0
11717,2018-03-08 05:00:00,2.9625,84.0,3.5,3.0,0.0
11718,2018-03-08 06:00:00,2.175833,84.0,2.5,3.0,0.0
11719,2018-03-08 07:00:00,1.934167,90.0,2.0,7.0,0.0
11720,2018-03-08 08:00:00,3.7175,84.0,2.5,0.0,0.0
11721,2018-03-08 09:00:00,6.348333,68.5,1.0,9.0,0.0
11722,2018-03-08 10:00:00,9.586441,66.5,2.0,7.0,0.0
11723,2018-03-08 11:00:00,11.02542,62.5,3.0,7.0,0.0
11724,2018-03-08 12:00:00,12.67,62.5,2.5,7.0,0.0
11725,2018-03-08 13:00:00,14.06083,55.0,2.5,7.0,0.0
11726,2018-03-08 14:00:00,15.1275,53.0,2.0,4.0,0.0
11727,2018-03-08 15:00:00,15.89833,48.0,1.5,8.0,0.0
11728,2018-03-08 16:00:00,16.28583,38.0,2.0,4.0,0.0
11729,2018-03-08 17:00:00,15.79583,41.0,2.5,1.0,0.0
11730,2018-03-08 18:00:00,13.11333,58.0,1.5,1.0,0.0
11731,2018-03-08 19:00:00,11.24917,66.0,1.0,7.0,0.0
11732,2018-03-08 20:00:00,10.15833,68.5,1.5,7.0,0.0
11733,2018-03-08 21:00:00,9.269167,76.0,1.0,9.0,0.0
11734,2018-03-08 22:00:00,8.426667,76.0,1.0,9.0,0.0
11735,2018-03-08 23:00:00,7.811666,84.0,2.0,6.0,0.0
11736,2018-03-09 00:00:00,6.9875,84.0,2.0,7.0,0.0
11737,2018-03-09 01:00:00,6.135833,87.0,1.0,9.0,0.0
11738,2018-03-09 02:00:00,5.575,90.0,1.0,7.0,0.0
11739,2018-03-09 03:00:00,5.155,90.0,1.0,0.0,0.0
11740,2018-03-09 04:00:00,4.919167,93.0,1.0,0.0,0.0
11741,2018-03-09 05:00:00,4.43,90.0,1.0,9.0,0.0
11742,2018-03-09 06:00:00,4.2575,93.0,1.0,2.0,0.0
11743,2018-03-09 07:00:00,4.478333,93.0,1.0,9.0,0.0
11744,2018-03-09 08:00:00,5.5775,90.0,1.0,9.0,0.0
11745,2018-03-09 09:00:00,7.51,81.5,1.0,9.0,0.0
11746,2018-03-09 10:00:00,8.754167,73.5,1.0,9.0,0.0
11747,2018-03-09 11:00:00,10.58417,67.0,2.0,7.0,0.0
11748,2018-03-09 12:00:00,12.67,63.0,2.5,9.0,0.0
11749,2018-03-09 13:00:00,14.74167,61.0,3.0,3.0,0.0
11750,2018-03-09 14:00:00,15.28,53.0,4.0,2.0,0.0
11751,2018-03-09 15:00:00,16.19,53.0,4.5,3.0,0.0
11752,2018-03-09 16:00:00,16.28,51.0,3.5,3.0,0.0
11753,2018-03-09 17:00:00,15.0925,59.0,3.5,1.0,0.0
11754,2018-03-09 18:00:00,13.8175,72.0,3.0,1.0,0.0
11755,2018-03-09 19:00:00,13.25,72.0,2.0,1.0,0.0
11756,2018-03-09 20:00:00,12.81083,74.5,1.5,1.0,0.0
11757,2018-03-09 21:00:00,12.52,77.0,1.0,9.0,0.0
11758,2018-03-09 22:00:00,12.145,77.0,1.0,1.0,0.0
11759,2018-03-09 23:00:00,11.195,87.5,1.5,5.0,0.0
11760,2018-03-10 00:00:00,10.29833,87.0,2.0,1.0,0.0
11761,2018-03-10 01:00:00,9.7725,87.0,2.0,1.0,0.0
11762,2018-03-10 02:00:00,9.3425,87.0,1.5,3.0,0.0
11763,2018-03-10 03:00:00,9.141666,87.0,1.5,7.0,0.0
11764,2018-03-10 04:00:00,8.767501,87.0,2.0,4.0,0.0
11765,2018-03-10 05:00:00,8.905833,87.0,2.0,4.0,0.0
11766,2018-03-10 06:00:00,8.8875,87.0,1.0,1.0,0.0
11767,2018-03-10 07:00:00,8.844167,90.0,1.0,9.0,0.0
11768,2018-03-10 08:00:00,8.968333,84.5,1.0,9.0,0.0
11769,2018-03-10 09:00:00,9.63,82.0,2.0,7.0,0.0
11770,2018-03-10 10:00:00,10.555,82.0,2.0,7.0,0.0
11771,2018-03-10 11:00:00,10.87,79.5,1.0,9.0,1.0
11772,2018-03-10 12:00:00,11.31917,77.0,1.0,9.0,1.0
11773,2018-03-10 13:00:00,10.98667,88.0,1.0,9.0,1.0
11774,2018-03-10 14:00:00,10.65667,88.0,1.5,7.0,0.0
11775,2018-03-10 15:00:00,10.58417,88.0,2.0,4.0,0.0
11776,2018-03-10 16:00:00,10.66833,88.0,1.5,7.0,0.0
11777,2018-03-10 17:00:00,10.5625,88.0,1.5,6.0,0.0
11778,2018-03-10 18:00:00,10.46583,88.0,2.5,7.0,0.0
11779,2018-03-10 19:00:00,10.53,88.0,2.0,7.0,0.0
11780,2018-03-10 20:00:00,10.4,94.0,1.0,9.0,0.0
11781,2018-03-10 21:00:00,10.09167,94.0,1.0,1.0,0.0
11782,2018-03-10 22:00:00,9.907501,94.0,1.0,9.0,0.0
11783,2018-03-10 23:00:00,9.867501,94.0,2.0,3.0,0.0
11784,2018-03-11 00:00:00,9.741667,94.0,1.5,4.0,0.0
11785,2018-03-11 01:00:00,9.616667,94.0,1.0,7.0,0.0
11786,2018-03-11 02:00:00,9.43,94.0,1.5,3.0,0.0
11787,2018-03-11 03:00:00,9.3,94.0,1.5,5.0,0.0
11788,2018-03-11 04:00:00,9.170001,94.0,1.5,6.0,0.0
11789,2018-03-11 05:00:00,8.945,100.0,1.5,8.0,0.0
11790,2018-03-11 06:00:00,8.9525,97.0,1.5,7.0,0.0
11791,2018-03-11 07:00:00,9.356667,94.0,3.5,7.0,2.0
11792,2018-03-11 08:00:00,9.375834,94.0,3.0,7.0,2.0
11793,2018-03-11 09:00:00,9.460834,94.0,3.5,7.0,2.0
11794,2018-03-11 10:00:00,10.08667,94.0,3.5,6.0,2.0
11795,2018-03-11 11:00:00,11.09167,94.0,3.0,7.0,1.0
11796,2018-03-11 12:00:00,11.235,85.0,5.0,7.0,1.0
11797,2018-03-11 13:00:00,10.88333,91.0,6.5,7.0,2.0
11798,2018-03-11 14:00:00,10.7125,94.0,6.5,7.0,2.0
11799,2018-03-11 15:00:00,10.77333,94.0,4.5,6.0,2.0
11800,2018-03-11 16:00:00,10.83083,91.0,4.5,6.0,1.0
11801,2018-03-11 17:00:00,11.44167,88.0,3.5,6.0,0.0
11802,2018-03-11 18:00:00,11.2925,94.0,2.5,0.0,1.0
11803,2018-03-11 19:00:00,10.39417,97.0,2.0,6.0,2.0
11804,2018-03-11 20:00:00,10.12083,100.0,1.5,3.0,1.0
11805,2018-03-11 21:00:00,9.910834,97.0,3.0,3.0,0.0
11806,2018-03-11 22:00:00,9.870834,94.0,3.5,3.0,0.0
11807,2018-03-11 23:00:00,9.5125,97.0,2.5,2.0,0.0
11808,2018-03-12 00:00:00,9.331667,94.0,2.5,3.0,0.0
11809,2018-03-12 01:00:00,9.0175,100.0,2.0,5.0,0.0
11810,2018-03-12 02:00:00,8.789166,100.0,2.5,1.0,0.0
11811,2018-03-12 03:00:00,8.8,100.0,1.5,6.0,0.0
11812,2018-03-12 04:00:00,8.675001,96.5,1.0,9.0,0.0
11813,2018-03-12 05:00:00,8.26,100.0,1.5,8.0,0.0
11814,2018-03-12 06:00:00,7.763333,96.5,2.5,4.0,0.0
11815,2018-03-12 07:00:00,7.595,96.5,2.5,3.0,1.0
11816,2018-03-12 08:00:00,8.399167,96.5,3.0,2.0,0.0
11817,2018-03-12 09:00:00,9.353333,94.0,1.0,9.0,0.0
11818,2018-03-12 10:00:00,10.06333,94.0,2.0,4.0,0.0
11819,2018-03-12 11:00:00,10.87667,91.0,2.0,4.0,0.0
11820,2018-03-12 12:00:00,12.42414,79.5,1.0,9.0,0.0
11821,2018-03-12 13:00:00,13.87083,72.0,1.5,6.0,0.0
11822,2018-03-12 14:00:00,14.02583,69.5,1.5,6.0,0.0
11823,2018-03-12 15:00:00,13.93833,65.0,2.5,3.0,0.0
11824,2018-03-12 16:00:00,13.995,63.0,1.5,6.0,0.0
11825,2018-03-12 17:00:00,14.08417,72.0,3.5,1.0,0.0
11826,2018-03-12 18:00:00,12.96,85.0,3.0,2.0,0.0
11827,2018-03-12 19:00:00,11.63833,88.0,2.0,3.0,0.0
11828,2018-03-12 20:00:00,10.94583,88.0,2.5,3.0,0.0
11829,2018-03-12 21:00:00,10.58,88.0,2.0,3.0,0.0
11830,2018-03-12 22:00:00,10.23583,88.0,2.0,3.0,0.0
11831,2018-03-12 23:00:00,9.509167,93.5,1.5,5.0,0.0
11832,2018-03-13 00:00:00,8.695834,96.5,1.0,2.0,0.0
11833,2018-03-13 01:00:00,8.183333,96.5,1.5,2.0,0.0
11834,2018-03-13 02:00:00,7.760833,96.5,2.0,5.0,0.0
11835,2018-03-13 03:00:00,7.42,96.5,1.0,9.0,0.0
11836,2018-03-13 04:00:00,7.554167,100.0,1.0,4.0,0.0
11837,2018-03-13 05:00:00,7.75,93.0,2.0,4.0,0.0
11838,2018-03-13 06:00:00,7.68,100.0,1.0,1.0,0.0
11839,2018-03-13 07:00:00,8.164166,96.5,2.0,3.0,0.0
11840,2018-03-13 08:00:00,9.235001,93.5,1.5,3.0,0.0
11841,2018-03-13 09:00:00,10.3075,91.0,1.0,9.0,0.0
11842,2018-03-13 10:00:00,12.50083,70.0,2.0,1.0,0.0
11843,2018-03-13 11:00:00,14.15917,77.0,2.5,1.0,0.0
11844,2018-03-13 12:00:00,14.67083,67.0,2.5,1.0,0.0
11845,2018-03-13 13:00:00,16.04417,67.0,2.5,1.0,0.0
11846,2018-03-13 14:00:00,15.5675,63.0,2.5,5.0,0.0
11847,2018-03-13 15:00:00,16.01833,61.0,2.0,1.0,0.0
11848,2018-03-13 16:00:00,16.36833,59.0,1.0,5.0,0.0
11849,2018-03-13 17:00:00,15.89083,61.0,1.5,5.0,0.0
11850,2018-03-13 18:00:00,14.3475,72.0,1.5,2.0,0.0
11851,2018-03-13 19:00:00,13.06583,79.5,2.0,3.0,0.0
11852,2018-03-13 20:00:00,12.0975,82.0,2.0,2.0,0.0
11853,2018-03-13 21:00:00,11.395,72.0,2.5,4.0,0.0
11854,2018-03-13 22:00:00,10.71083,84.5,1.5,7.0,0.0
11855,2018-03-13 23:00:00,9.476667,90.0,1.0,7.0,0.0
11856,2018-03-14 00:00:00,9.149167,96.5,2.0,5.0,0.0
11857,2018-03-14 01:00:00,8.336667,87.0,2.0,4.0,0.0
11858,2018-03-14 02:00:00,7.776667,87.0,2.0,5.0,0.0
11859,2018-03-14 03:00:00,7.185,93.0,2.0,2.0,0.0
11860,2018-03-14 04:00:00,7.195833,93.0,1.5,5.0,0.0
11861,2018-03-14 05:00:00,6.9975,96.5,1.5,6.0,0.0
11862,2018-03-14 06:00:00,7.38,96.5,1.0,9.0,0.0
11863,2018-03-14 07:00:00,7.131667,93.0,1.5,5.0,0.0
11864,2018-03-14 08:00:00,8.331667,93.0,1.5,1.0,0.0
11865,2018-03-14 09:00:00,9.623334,90.0,1.0,9.0,0.0
11866,2018-03-14 10:00:00,11.2575,94.0,2.0,1.0,0.0
11867,2018-03-14 11:00:00,12.68417,91.0,1.5,5.0,0.0
11868,2018-03-14 12:00:00,13.92917,82.0,1.0,9.0,0.0
11869,2018-03-14 13:00:00,14.22167,70.0,1.5,8.0,0.0
11870,2018-03-14 14:00:00,15.07167,67.5,2.0,7.0,0.0
11871,2018-03-14 15:00:00,16.3675,65.0,2.0,7.0,0.0
11872,2018-03-14 16:00:00,16.87083,63.0,2.0,7.0,0.0
11873,2018-03-14 17:00:00,16.18583,63.0,2.0,7.0,0.0
11874,2018-03-14 18:00:00,13.95833,74.5,2.0,7.0,0.0
11875,2018-03-14 19:00:00,12.10417,82.0,2.0,7.0,0.0
11876,2018-03-14 20:00:00,11.51,87.5,2.0,3.0,0.0
11877,2018-03-14 21:00:00,11.26833,94.0,1.0,8.0,0.0
11878,2018-03-14 22:00:00,10.43083,93.0,1.0,4.0,0.0
11879,2018-03-14 23:00:00,9.865001,100.0,1.5,7.0,0.0
11880,2018-03-15 00:00:00,9.335834,93.0,1.0,6.0,0.0
11881,2018-03-15 01:00:00,8.740833,93.0,2.5,2.0,0.0
11882,2018-03-15 02:00:00,7.616667,96.5,2.0,4.0,0.0
11883,2018-03-15 03:00:00,7.563334,96.5,2.0,7.0,0.0
11884,2018-03-15 04:00:00,7.34,93.0,1.0,6.0,0.0
11885,2018-03-15 05:00:00,6.8925,100.0,1.0,8.0,0.0
11886,2018-03-15 06:00:00,6.850833,96.5,1.5,5.0,0.0
11887,2018-03-15 07:00:00,7.470833,96.5,1.5,2.0,0.0
11888,2018-03-15 08:00:00,8.335834,96.5,1.0,9.0,0.0
11889,2018-03-15 09:00:00,9.165,96.5,1.5,8.0,0.0
11890,2018-03-15 10:00:00,10.69833,97.0,2.0,7.0,0.0
11891,2018-03-15 11:00:00,11.58083,94.0,2.0,8.0,1.0
11892,2018-03-15 12:00:00,11.61583,88.0,2.5,7.0,1.0
11893,2018-03-15 13:00:00,11.38083,82.0,3.5,7.0,1.0
11894,2018-03-15 14:00:00,10.16667,79.0,4.5,3.0,0.0
11895,2018-03-15 15:00:00,9.845834,79.0,4.5,3.0,0.0
11896,2018-03-15 16:00:00,9.902501,76.0,4.5,7.0,0.0
11897,2018-03-15 17:00:00,9.922501,82.0,5.0,7.0,0.0
11898,2018-03-15 18:00:00,9.727501,76.0,5.5,6.0,0.0
11899,2018-03-15 19:00:00,9.284167,73.5,7.5,6.0,0.0
11900,2018-03-15 20:00:00,9.326667,73.5,7.5,7.0,0.0
11901,2018-03-15 21:00:00,9.045,82.0,7.0,6.0,0.0
11902,2018-03-15 22:00:00,9.020834,76.0,7.0,6.0,1.0
11903,2018-03-15 23:00:00,8.740834,87.0,4.5,6.0,2.0
11904,2018-03-16 00:00:00,8.445834,87.0,5.0,2.0,1.0
11905,2018-03-16 01:00:00,9.166667,87.0,2.0,4.0,0.0
11906,2018-03-16 02:00:00,8.803334,87.0,3.0,3.0,0.0
11907,2018-03-16 03:00:00,8.153334,87.5,4.0,3.0,0.0
11908,2018-03-16 04:00:00,7.715,87.0,3.0,3.0,0.0
11909,2018-03-16 05:00:00,7.8,90.0,4.0,3.0,0.0
11910,2018-03-16 06:00:00,7.854167,93.0,4.5,2.0,0.0
11911,2018-03-16 07:00:00,8.075833,93.0,4.5,3.0,0.0
11912,2018-03-16 08:00:00,8.755834,90.0,4.5,3.0,0.0
11913,2018-03-16 09:00:00,9.563334,84.5,6.0,3.0,0.0
11914,2018-03-16 10:00:00,10.96833,79.5,6.0,3.0,0.0
11915,2018-03-16 11:00:00,12.22167,72.0,5.5,3.0,0.0
11916,2018-03-16 12:00:00,13.495,65.0,7.0,3.0,0.0
11917,2018-03-16 13:00:00,14.49667,61.0,7.0,3.0,0.0
11918,2018-03-16 14:00:00,15.13583,61.0,6.5,3.0,0.0
11919,2018-03-16 15:00:00,15.77667,49.5,6.0,3.0,0.0
11920,2018-03-16 16:00:00,15.46833,51.0,4.0,3.0,0.0
11921,2018-03-16 17:00:00,14.80833,61.0,2.0,1.0,0.0
11922,2018-03-16 18:00:00,13.775,65.0,1.5,1.0,0.0
11923,2018-03-16 19:00:00,12.65417,77.0,0.5,4.0,0.0
11924,2018-03-16 20:00:00,11.7775,82.0,1.5,6.0,0.0
11925,2018-03-16 21:00:00,11.13167,74.0,2.5,6.0,0.0
11926,2018-03-16 22:00:00,10.53333,82.0,3.0,7.0,0.0
