speed,ec,temp,do,voltage,m0_current,m1_current,heading,acceleration,latitude,longitude,experiment
0.081986625,0.8991447266,0.9113842027,-0.8159628582,0.3577144826,-0.2346767487,-0.1041523887,1.586618808,0.0793715432,45.3617746354,11.0202973753,ITA1
0.1100633988,0.8781478851,0.9113842027,-0.7976669252,0.3574570589,-0.235174089,-0.1036116169,1.538817853,0.0379214025,45.3617802861,11.0202969063,ITA1
0.1234714382,0.8571510436,0.9113842027,-0.7793709922,0.3571996351,-0.2356714293,-0.103070845,1.5411190366,0.0567954783,45.3617859722,11.0202957434,ITA1
0.1435587988,0.8361542021,0.9113842027,-0.7610750592,0.3569422112,-0.2361687696,-0.1025300732,1.5343661149,0.165779611,45.3617919048,11.0202945651,ITA1
0.2022144072,0.8421532997,0.9113842027,-0.8182498499,0.3566847876,-0.2366661099,-0.1019893014,1.5114745669,-0.2279663813,45.3617974931,11.0202933583,ITA1
0.1215277772,0.8481523972,0.9113842027,-0.8754246406,0.3564273637,-0.2371634502,-0.1014485296,1.533797798,0.0154545767,45.3618030649,11.0202918246,ITA1
0.1269850618,0.8541514948,0.9113842027,-0.9325994312,0.3561699401,-0.2376607905,-0.1009077577,1.5453214498,-0.211459151,45.3618083651,11.0202906722,ITA1
0.0521401532,0.8616503668,0.9113842027,-0.9005815484,0.3559125162,-0.2381581308,-0.1003669859,1.491576931,-0.1024446742,45.3618135301,11.020289702,ITA1
0.0158742309,0.8691492387,0.9113842027,-0.8685636657,0.3556550924,-0.238655471,-0.0998262141,1.4832579862,0.0951869263,45.3618187446,11.020287994,ITA1
0.0495478893,0.8766481107,0.9113842027,-0.8365457829,0.3553976687,-0.2391528113,-0.0992854422,1.5106727296,0.0911754266,45.3618240721,11.0202861312,ITA1
0.0818019235,0.8743984491,0.9113842027,-0.829684808,0.3551402449,-0.2396501516,-0.0987446704,1.5111890417,-0.1614276781,45.3618292218,11.0202847029,ITA1
0.0246625854,0.8721487875,0.9113842027,-0.8228238331,0.3548828211,-0.2401474919,-0.0982038986,1.5170784663,0.2222804616,45.3618346958,11.0202831921,ITA1
0.1033132037,0.8698991259,0.9113842027,-0.8159628582,0.3546253974,-0.2406448322,-0.0976631267,1.5432333326,-0.0962362563,45.3618400402,11.020281799,ITA1
0.06924437,0.8676494643,0.9113842027,-0.8205368415,0.3543679736,-0.2411421725,-0.0971223549,1.5377108603,-0.0663533145,45.3618453266,11.0202807777,ITA1
0.0457507704,0.8653998028,0.9113842027,-0.8251108247,0.3541105499,-0.2416395128,-0.0965815831,1.5171272922,-0.0971708568,45.3618504633,11.0202797125,ITA1
0.0113511921,0.8631501412,0.9113842027,-0.829684808,0.3538531261,-0.2421368531,-0.0960408113,1.4986218449,-0.0942031967,45.3618554319,11.020278418,ITA1
-0.0219981648,0.8646499156,0.9113842027,-0.8342587913,0.3535957022,-0.2426341934,-0.0955000394,1.4861264012,0.0791712717,45.3618604828,11.0202768576,ITA1
0.0060077352,0.86614969,0.9113842027,-0.8388327745,0.3533382786,-0.2431315336,-0.0949592676,1.4708576714,-0.1577499643,45.3618652809,11.0202752165,ITA1
-0.0498301018,0.8676494643,0.9113842027,-0.8434067578,0.3530808547,-0.2436288739,-0.0944184958,1.5025932322,0.2380412252,45.3618703867,11.0202732614,ITA1
0.0343980719,0.8751483363,0.9113842027,-0.8685636657,0.3528234309,-0.2441262142,-0.0938777239,1.4951479213,0.1474456615,45.3618757753,11.0202716529,ITA1
0.0865655037,0.8826472083,0.9113842027,-0.8937205736,0.3525660072,-0.2446235545,-0.0933369521,1.4600469468,-0.1378381178,45.3618809491,11.0202700071,ITA1
0.0377742433,0.8901460802,0.9113842027,-0.9188774815,0.3523085834,-0.2451208948,-0.0927961803,1.4552486799,-0.0145982926,45.3618860205,11.0202679165,ITA1
0.0325961586,0.8833970955,0.9113842027,-0.9171622377,0.3520511598,-0.2456182351,-0.0922554085,1.5250999692,0.2108953278,45.3618913787,11.0202656374,ITA1
0.1072177073,0.8766481107,0.9113842027,-0.915446994,0.3517937359,-0.2461155754,-0.0917146366,1.5053062127,0.0604428479,45.3618969815,11.0202642935,ITA1
0.1285958306,0.8698991259,0.9113842027,-0.9137317503,0.3515363121,-0.2466129157,-0.0911738648,1.5028968185,0.2279790974,45.3619028787,11.0202625751,ITA1
0.2092631314,0.8631501412,0.9113842027,-0.9120165066,0.3512788884,-0.247110256,-0.090633093,1.493314307,-0.1001809988,45.3619086255,11.0202608643,ITA1
0.1737982981,0.8571510436,0.9113842027,-0.9051555317,0.3510214646,-0.2476075962,-0.0900923211,1.4982013148,0.2035641756,45.3619146451,11.0202589202,ITA1
0.2458254352,0.851151946,0.9113842027,-0.8982945568,0.3507640407,-0.2481049365,-0.0895515493,1.5173544506,-0.0637012337,45.3619205841,11.0202570788,ITA1
0.2232703768,0.8451528484,0.9113842027,-0.8914335819,0.3505066171,-0.2486022768,-0.0890107775,1.5134166344,0.065577082,45.361926659,11.0202554996,ITA1
0.2464654473,0.8421532997,0.9113842027,-0.8982945568,0.3502491932,-0.2490996171,-0.0884700056,1.4762495448,-0.2881388769,45.3619323065,11.0202539737,ITA1
0.1444844539,0.8391537509,0.9113842027,-0.9051555317,0.3499917696,-0.2495969574,-0.0879292338,1.4846275686,0.0026918174,45.3619378753,11.0202519221,ITA1
0.1454251429,0.8361542021,0.9113842027,-0.9120165066,0.3497343458,-0.2500942977,-0.087388462,1.4692779153,-0.1823408824,45.3619432021,11.020250079,ITA1
0.0808848591,0.8556512692,0.9113842027,-0.9143034982,0.3494769219,-0.250591638,-0.0868476902,1.4890161576,0.1286444118,45.3619486758,11.0202479596,ITA1
0.126398742,0.8751483363,0.9113842027,-0.9165904898,0.3492194983,-0.2510889783,-0.0863069183,1.4855196581,-0.0671544006,45.3619541012,11.0202461457,ITA1
0.102621647,0.8946454034,0.9113842027,-0.9188774815,0.3489620744,-0.2515863186,-0.0857661465,1.4931315364,-0.0852516656,45.3619593957,11.0202443263,ITA1
0.0724401353,0.8916458546,0.9113842027,-0.9211644731,0.3487046508,-0.2520836588,-0.0852253747,1.4860403591,-0.0704133649,45.3619646052,11.0202426414,ITA1
0.0475097299,0.8886463059,0.9113842027,-0.9234514647,0.3484472269,-0.2525809991,-0.0846846028,1.5101602679,-0.2701387133,45.3619694101,11.0202409969,ITA1
-0.0481012099,0.8856467571,0.9113842027,-0.9257384564,0.3481898031,-0.2530783394,-0.084143831,1.4911254483,0.0465694919,45.3619743276,11.0202396264,ITA1
-0.0316327099,0.8826472083,0.9113842027,-0.9394604061,0.3479323794,-0.2535756797,-0.0836030592,1.5063543423,0.2254180491,45.3619795354,11.0202379144,ITA1
0.0481282651,0.8796476595,0.9113842027,-0.9531823559,0.3476749556,-0.25407302,-0.0830622874,1.5361394813,-0.1497026896,45.3619845561,11.0202364652,ITA1
-0.0048617326,0.8766481107,0.9113842027,-0.9669043056,0.3474175318,-0.2545703603,-0.0825215155,-1.934750182,0.1765153795,45.3619898822,11.0202353393,ITA1
0.0575931425,0.8766481107,0.9113842027,-0.9531823559,0.3471601081,-0.2550677006,-0.0819807437,1.6169698563,-0.0977413273,45.3619951218,11.0202353527,ITA1
0.0229916812,0.8766481107,0.9113842027,-0.9394604061,0.3469026843,-0.2555650409,-0.0814399719,1.6024017574,0.0306691451,45.3620004068,11.020235318,ITA1
0.033833229,0.8766481107,0.9113842027,-0.9257384564,0.3466452606,-0.2560623812,-0.0808992,1.5749906386,0.2842068504,45.3620061103,11.0202350715,ITA1
0.1343988936,0.8781478851,0.9113842027,-0.928025448,0.3463878368,-0.2565597214,-0.0803584282,1.5209202294,0.0385707678,45.3620118556,11.0202344259,ITA1
0.148036736,0.8796476595,0.9113842027,-0.9303124396,0.3461304129,-0.2570570617,-0.0798176564,1.5423141009,0.2725304126,45.3620179292,11.0202329033,ITA1
0.2444702417,0.8811474339,0.9113842027,-0.9325994312,0.3458729893,-0.257554402,-0.0792768845,1.5170133588,-0.057377508,45.3620239545,11.0202317251,ITA1
0.2241530781,0.8867715879,0.9113842027,-0.9223079689,0.3456155654,-0.2580517423,-0.0787361127,1.4936128821,0.0879953573,45.3620300651,11.0202301312,ITA1
0.2552817218,0.8923957418,0.9113842027,-0.9120165066,0.3453581416,-0.2585490826,-0.0781953409,1.4799675765,-0.3320468956,45.3620356441,11.0202283339,ITA1
0.1377621788,0.8980198958,0.9113842027,-0.9017250443,0.3451007179,-0.2590464229,-0.0776545691,1.5203299859,0.1231521164,45.362041368,11.0202262821,ITA1
0.1813324007,0.9036440498,0.9113842027,-0.8914335819,0.3448432941,-0.2595437632,-0.0771137972,1.5205228516,-0.0998229376,45.3620470344,11.0202248529,ITA1
0.1459942812,0.8811474339,0.9113842027,-0.8754246406,0.3445858704,-0.2600411035,-0.0765730254,1.538297569,0.2055608222,45.362053001,11.020223351,ITA1
0.2187280088,0.858650818,0.9113842027,-0.8594156992,0.3443284466,-0.2605384437,-0.0760322536,1.5536927183,0.1349195868,45.3620591957,11.0202220758,ITA1
0.2664626049,0.8361542021,0.9113842027,-0.8434067578,0.3440710228,-0.261035784,-0.0754914817,1.5433570475,-0.0667417199,45.3620653142,11.0202210573,ITA1
0.2428315529,0.8496521716,0.9113842027,-0.8456937494,0.3438135991,-0.2615331243,-0.0749507099,1.5242647722,-0.302006164,45.362070975,11.0202199655,ITA1
0.1359430839,0.8631501412,0.9113842027,-0.847980741,0.3435561753,-0.2620304646,-0.0744099381,1.5224934912,0.2720206304,45.3620770041,11.0202185063,ITA1
0.2321961836,0.8766481107,0.9113842027,-0.8502677326,0.3432987514,-0.2625278049,-0.0738691663,1.5205838574,0.0274708693,45.36208307,11.0202170103,ITA1
0.2419058978,0.8691492387,0.9113842027,-0.8411197661,0.3430413278,-0.2630251452,-0.0733283944,1.5286345082,-0.1183389521,45.3620889596,11.0202155288,ITA1
0.2000151709,0.8616503668,0.9113842027,-0.8319717996,0.3427839039,-0.2635224855,-0.0727876226,1.5417455287,-0.2370817709,45.3620945166,11.0202142466,ITA1
0.1161027079,0.8541514948,0.9113842027,-0.8228238331,0.3425264803,-0.2640198258,-0.0722468508,1.5294392647,0.0990588428,45.3621002383,11.0202131194,ITA1
0.1511465936,0.8526517204,0.9113842027,-0.8342587913,0.3422690564,-0.2645171661,-0.0717060789,1.5636471965,-0.1174893153,45.3621057694,11.0202118547,ITA1
0.1095565435,0.851151946,0.9113842027,-0.8456937494,0.3420116326,-0.2650145063,-0.0711653071,1.5188095459,-0.1889194991,45.3621110655,11.0202111072,ITA1
0.042688162,0.8496521716,0.9113842027,-0.8571287075,0.341754209,-0.2655118466,-0.0706245353,1.5025175216,0.0053014163,45.3621163112,11.0202097634,ITA1
0.0445523584,0.8481523972,0.9113842027,-0.8594156992,0.3414967851,-0.2660091869,-0.0700837634,1.4698909849,0.0167897203,45.3621215517,11.0202081981,ITA1
0.0504821352,0.8466526228,0.9113842027,-0.8617026908,0.3412393613,-0.2665065272,-0.0695429916,1.4877075474,0.081544186,45.3621268368,11.0202061605,ITA1
0.0793277826,0.8451528484,0.9113842027,-0.8639896824,0.3409819376,-0.2670038675,-0.0690022198,1.4938574734,-0.3571536645,45.3621316493,11.0202045348,ITA1
-0.047076761,0.843653074,0.9113842027,-0.8502677326,0.3407245138,-0.2675012078,-0.068461448,1.5012640665,0.4010258487,45.3621370535,11.0202027972,ITA1
0.0948298214,0.8421532997,0.9113842027,-0.8365457829,0.3404670901,-0.2679985481,-0.0679206761,1.5240112524,-0.0319308843,45.362142427,11.0202011744,ITA1
0.0835179292,0.8406535253,0.9113842027,-0.8228238331,0.3402096663,-0.2684958884,-0.0673799043,1.5327739372,0.2036430704,45.3621481393,11.0201997881,ITA1
0.1555729862,0.858650818,0.9113842027,-0.8182498499,0.3399522425,-0.2689932287,-0.0668391325,1.5473286457,0.2898994173,45.3621542905,11.0201984345,ITA1
0.2581531856,0.8766481107,0.9113842027,-0.8136758666,0.3396948188,-0.2694905689,-0.0662983606,1.5771633008,-0.0098585327,45.3621604497,11.0201973092,ITA1
0.2546524481,0.8946454034,0.9113842027,-0.8091018834,0.339437395,-0.2699879092,-0.0657575888,1.5551328253,0.1121493192,45.3621668076,11.0201966296,ITA1
0.2943289049,0.8991447266,0.9113842027,-0.817678102,0.3391799711,-0.2704852495,-0.065216817,1.5484871495,-0.0011315485,45.3621731404,11.0201955987,ITA1
0.2939165481,0.9036440498,0.9113842027,-0.8262543206,0.3389225475,-0.2709825898,-0.0646760452,1.5334131547,-0.0629304917,45.3621793716,11.0201944786,ITA1
0.2716342465,0.908143373,0.9113842027,-0.8348305392,0.3386651236,-0.2714799301,-0.0641352733,1.5219449111,-0.0340853206,45.3621855298,11.0201931336,ITA1
0.2595599237,0.9126426962,0.9113842027,-0.8434067578,0.3384077,-0.2719772704,-0.0635945015,1.544471609,0.2186148855,45.3621919866,11.0201915321,ITA1
0.3369133362,0.9036440498,0.9113842027,-0.8388327745,0.3381502761,-0.2724746107,-0.0630537297,1.5597281915,0.0989920856,45.3621986284,11.0201902699,ITA1
0.3719335974,0.8946454034,0.9113842027,-0.8342587913,0.3378928523,-0.272971951,-0.0625129578,1.5741183874,-1.2137514693,45.3622035031,11.0201895334,ITA1
-0.0576111888,0.8856467571,0.9113842027,-0.829684808,0.3376354286,-0.2734692913,-0.061972186,1.5758503228,0.250858604,45.3622087599,11.020188931,ITA1
0.0311529098,0.8781478851,0.9113842027,-0.8342587913,0.3373780048,-0.2739666315,-0.0614314142,1.5728039859,0.2935285804,45.3622144516,11.0201883038,ITA1
0.1350174288,0.8706490131,0.9113842027,-0.8388327745,0.337120581,-0.2744639718,-0.0608906423,1.5667327364,0.1774074982,45.3622204028,11.0201876021,ITA1
0.1977880146,0.8631501412,0.9113842027,-0.8434067578,0.3368631573,-0.2749613121,-0.0603498705,1.5733977001,-0.0578630148,45.3622262629,11.0201868209,ITA1
0.1772990356,0.8691492387,0.9113842027,-0.8228238331,0.3366057335,-0.2754586524,-0.0598090987,1.6036497377,-0.0102348004,45.3622321139,11.0201861398,ITA1
0.1736651412,0.8751483363,0.9113842027,-0.8022409085,0.3363483098,-0.2759559927,-0.0592683269,1.6037702242,0.0667847801,45.362238081,11.0201859007,ITA1
0.1972876024,0.8811474339,0.9113842027,-0.7816579838,0.336090886,-0.276453333,-0.058727555,1.6191496671,0.0443058166,45.3622441137,11.0201856608,ITA1
0.2129550135,0.8788977723,0.9113842027,-0.7908059503,0.3358334621,-0.2769506733,-0.0581867832,1.618272843,-0.3129482729,45.362249685,11.0201856548,ITA1
0.1021942563,0.8766481107,0.9113842027,-0.7999539168,0.3355760385,-0.2774480136,-0.0576460114,1.5849712452,0.0660807953,45.3622553541,11.0201856362,ITA1
0.1255675853,0.8743984491,0.9113842027,-0.8091018834,0.3353186146,-0.2779453539,-0.0571052395,-1.9331642094,-0.0409613103,45.362260952,11.0201851483,ITA1
0.1110599277,0.8721487875,0.9113842027,-0.8228238331,0.3350611908,-0.2784426941,-0.0565644677,-1.9241341552,0.2832419057,45.36226698,11.0201851878,ITA1
0.2112841093,0.8698991259,0.9113842027,-0.8365457829,0.3348037671,-0.2789400344,-0.0560236959,-1.9141527802,-0.4523797491,45.3622723365,11.0201853445,ITA1
0.051180135,0.8676494643,0.9113842027,-0.8502677326,0.3345463433,-0.2794373747,-0.0554829241,-1.8532725884,-0.301235422,45.3622772442,11.0201856115,ITA1
-0.0554355771,0.86614969,0.9113842027,-0.8205368415,0.3342889197,-0.279934715,-0.0549421522,-1.7932557592,0.4240874203,45.362282725,11.0201867568,ITA1
0.0946322338,0.8646499156,0.9113842027,-0.7908059503,0.3340314958,-0.2804320553,-0.0544013804,-1.7982274013,0.0928747003,45.3622882231,11.0201887704,ITA1
0.1274876217,0.8631501412,0.9113842027,-0.7610750592,0.3340314958,-0.3165318392,-0.0151490885,-1.7930712287,0.1116334682,45.3622938939,11.0201907717,ITA1
0.1669815246,0.8631501412,0.9113842027,-0.7770840006,0.3340314958,-0.352631623,0.0241032033,-1.830699252,0.0462478437,45.362299618,11.0201928709,ITA1
0.183336197,0.8631501412,0.9113842027,-0.793092942,0.3340314958,-0.3887314069,0.0633554952,-1.8204116298,-0.0981722146,45.3623052844,11.0201943858,ITA1
0.1485822497,0.8631501412,0.9113842027,-0.8091018834,0.3340314958,-0.4248311908,0.102607787,-1.8119553921,0.3635447258,45.362311458,11.0201962023,ITA1
0.2772246881,0.8609004796,0.9113842027,-0.8022409085,0.3340314958,-0.4609309747,0.1418600789,-1.7039744666,0.4282870539,45.3623182314,11.0201983459,ITA1
0.4287787017,0.858650818,0.9113842027,-0.7953799336,0.3340314958,-0.4970307585,0.1811123708,-1.553936815,-0.2378828571,45.3623242727,11.0202020793,ITA1
0.3445827434,0.8564011564,0.9113842027,-0.7885189587,0.3340314958,-0.5331305424,0.2203646626,-1.393771775,-1.0600764382,45.3623281889,11.0202065386,ITA1
-0.0305781932,0.8541514948,0.9113842027,-0.7816579838,0.3340314958,-0.5692303263,0.2596169545,-1.2639694814,-0.4652092655,45.3623306775,11.0202115746,ITA1
-0.1952223878,0.86614969,0.9113842027,-0.8045279001,0.3340314958,-0.6053301102,0.2988692463,-1.145496601,-0.3930508215,45.3623320784,11.0202165152,ITA1
-0.3343305279,0.8781478851,0.9113842027,-0.8273978164,0.3340314958,-0.641429894,0.3381215382,-1.0493881516,0.0168625463,45.3623327314,11.0202217972,ITA1
-0.3283749788,0.8901460802,0.9113842027,-0.8502677326,0.3340314958,-0.6775296779,0.3773738301,-1.0101213602,0.6136049889,45.3623327517,11.0202284544,ITA1
-0.111239051,0.8766481107,0.9113842027,-0.8502677326,0.3340314958,-0.7136294618,0.4166261219,-0.9730651302,0.559537741,45.3623323938,11.0202362752,ITA1
0.0867630914,0.8631501412,0.9113842027,-0.8502677326,0.3340314958,-0.7497292457,0.4558784138,-0.8523709735,0.342176359,45.362331611,11.0202447612,ITA1
0.2078435072,0.8496521716,0.9113842027,-0.8502677326,0.3340314958,-0.7858290295,0.4951307056,-0.7029910391,0.6027114307,45.3623292827,11.0202540159,ITA1
0.4211243284,0.851151946,0.9113842027,-0.8273978164,0.3340314958,-0.8219288134,0.5343829975,-0.5014504792,-0.227462668,45.3623255309,11.0202616913,ITA1
0.3406159568,0.8526517204,0.9113842027,-0.8045279001,0.3340314958,-0.4411168649,0.1203156502,-0.2546668727,-0.502411222,45.3623207457,11.0202664189,ITA1
0.1628064119,0.8541514948,0.9113842027,-0.7816579838,0.3349008577,-0.4186792806,0.0959186452,-0.1484745985,0.5189736501,45.3623142474,11.0202680128,ITA1
0.3464533828,0.854901382,0.9113842027,-0.793092942,0.3357702197,-0.3962416962,0.0715216401,-0.0788516525,0.1347132464,45.3623074547,11.0202678484,ITA1
0.3941149574,0.8556512692,0.9113842027,-0.8045279001,0.3366395816,-0.3738041119,0.0471246351,-0.0381098909,-0.6107702647,45.3623016239,11.0202666786,ITA1
0.177958377,0.8564011564,0.9113842027,-0.8159628582,0.3375089435,-0.3513665276,0.0227276301,-0.0212567274,0.1513721975,45.362295648,11.0202648476,ITA1
0.2315153653,0.8571510436,0.9113842027,-0.8159628582,0.3383783055,-0.3289289433,-0.0016693749,-0.0051163466,-0.5193978901,45.3622904604,11.0202630265,ITA1
0.0476944314,0.8579009308,0.9113842027,-0.8159628582,0.3392476674,-0.3064913589,-0.0260663799,-0.0271354093,0.0411925044,45.3622852526,11.0202609724,ITA1
0.0622600766,0.858650818,0.9113842027,-0.8159628582,0.3401170293,-0.2840537746,-0.050463385,-0.0543649976,-0.0222814372,45.3622800249,11.020259219,ITA1
0.0543630141,0.8616503668,0.9113842027,-0.829684808,0.3409863913,-0.2616161903,-0.07486039,-0.0812546525,-0.0783514006,45.3622748581,11.0202578556,ITA1
0.0266234279,0.8646499156,0.9113842027,-0.8434067578,0.3418557532,-0.239178606,-0.099257395,-0.0523339957,-0.0740485968,45.3622697604,11.0202568643,ITA1
0.0004065552,0.8676494643,0.9113842027,-0.8571287075,0.3427251152,-0.2167410217,-0.1236544,-0.0577356407,-0.0498764284,45.3622647776,11.0202555232,ITA1
-0.0172560615,0.86614969,0.9113842027,-0.855168429,0.3435944771,-0.1943034373,-0.148051405,-0.0670269207,-0.3285330403,45.3622602654,11.0202543721,ITA1
-0.133532091,0.8646499156,0.9113842027,-0.8532081505,0.344463839,-0.171865853,-0.1724484101,-0.06905761,-0.0100345289,45.3622557551,11.0202533299,ITA1
-0.1370951116,0.8631501412,0.9113842027,-0.8512478719,0.345333201,-0.1494282687,-0.1968454151,-0.1350163108,0.145703906,45.3622510291,11.0202522627,ITA1
-0.0855440673,0.858650818,0.9113842027,-0.8492875934,0.3462025629,-0.1269906844,-0.2212424201,-0.173452057,0.1050184385,45.3622460925,11.020251976,ITA1
-0.0483911483,0.8541514948,0.9113842027,-0.8473273148,0.3470719248,-0.1045531,-0.2456394251,-0.1451867168,-0.2181712821,45.3622414769,11.0202521543,ITA1
-0.1256114039,0.8496521716,0.9113842027,-0.8453670363,0.3479412868,-0.0821155157,-0.2700364301,-0.1991124336,-0.1191643136,45.3622370373,11.0202520102,ITA1
-0.1677942169,0.8451528484,0.9113842027,-0.8434067578,0.3488106487,-0.0596779314,-0.2944334352,-0.1635991087,0.0317615354,45.3622325613,11.0202524728,ITA1
-0.1565660846,0.8541514948,0.9113842027,-0.8273978164,0.3327998997,-0.0767485491,-0.2758720812,-0.1871892108,0.1040049431,45.3622279197,11.020252537,ITA1
-0.1197718302,0.8631501412,0.9113842027,-0.811388875,0.3167891508,-0.0938191667,-0.2573107272,-0.1990827595,0.0821207253,45.3622231626,11.0202528854,ITA1
-0.090722152,0.8721487875,0.9113842027,-0.7953799336,0.3007784018,-0.1108897844,-0.2387493733,-0.1909486945,-0.4507472326,45.3622190779,11.0202533073,ITA1
-0.2502483973,0.8736485619,0.9113842027,-0.8091018834,0.3061153182,-0.1162212733,-0.2329522981,-0.2644082404,-0.1392703628,45.3622151954,11.0202536285,ITA1
-0.2995465129,0.8751483363,0.9113842027,-0.8228238331,0.3114522345,-0.1215527622,-0.227155223,-0.2717428868,0.313033815,45.3622109191,11.0202547856,ITA1
-0.1887793127,0.8766481107,0.9113842027,-0.8365457829,0.3167891508,-0.1268842511,-0.2213581479,-0.2747776134,-0.0955019273,45.3622067925,11.0202559813,ITA1
-0.2225882757,0.8916458546,0.9113842027,-0.8388327745,0.3221260672,-0.13221574,-0.2155610728,-0.2933182549,0.0611164886,45.3622025819,11.0202572349,ITA1
-0.2009717586,0.9066435986,0.9113842027,-0.8411197661,0.3274629833,-0.1375472289,-0.2097639977,-0.2248331979,-0.4163430089,45.3621990018,11.0202584762,ITA1
-0.3483227395,0.9216413425,0.9113842027,-0.8434067578,0.3327998997,-0.1428787178,-0.2039669226,-0.201274345,0.0807795129,45.3621952238,11.0202591134,ITA1
-0.3197477012,0.9111429218,0.9113842027,-0.8456937494,0.338136816,-0.1482102067,-0.1981698475,-0.2063611626,0.4598692695,45.362190751,11.0202596001,ITA1
-0.1570170999,0.900644501,0.9113842027,-0.847980741,0.3434737324,-0.1535416956,-0.1923727724,-0.164975217,0.1906982461,45.3621859999,11.0202601783,ITA1
-0.0895430693,0.8901460802,0.9113842027,-0.8502677326,0.3488106487,-0.1588731845,-0.1865756973,-0.1261191506,-0.5831145852,45.362182096,11.0202602458,ITA1
-0.2959126185,0.893145629,0.9113842027,-0.8228238331,0.3470658877,-0.15864533,-0.1868234498,-0.1229190652,0.0978814889,45.3621780532,11.0202599203,ITA1
-0.261285385,0.8961451778,0.9113842027,-0.7953799336,0.3453211265,-0.1584174754,-0.1870712024,-0.1095230628,0.4008801966,45.3621734189,11.0202595098,ITA1
-0.1194303472,0.8991447266,0.9113842027,-0.7679360341,0.3435763654,-0.1581896208,-0.187318955,-0.0951469409,0.1797136554,45.3621685275,11.0202589107,ITA1
-0.0558436386,0.8841469827,0.9113842027,-0.7816579838,0.3418316042,-0.1579617663,-0.1875667075,-0.109873174,0.0563827976,45.3621635654,11.0202581218,ITA1
-0.035902321,0.8691492387,0.9113842027,-0.7953799336,0.3400868432,-0.1577339117,-0.1878144601,-0.1953049867,-0.0220933033,45.3621586231,11.0202575209,ITA1
-0.043732805,0.8541514948,0.9113842027,-0.8091018834,0.338342082,-0.1575060571,-0.1880622126,-0.1865760121,-0.2740470428,45.3621540789,11.0202579468,ITA1
-0.1407268582,0.8597756488,0.9113842027,-0.8005256648,0.336597321,-0.1572782026,-0.1883099652,-0.1455070615,-0.212047828,45.3621498445,11.0202582504,ITA1
-0.2157800929,0.8653998028,0.9113842027,-0.7919494461,0.3348525598,-0.157050348,-0.1885577178,-0.1559587316,0.3285518252,45.3621451191,11.0202581008,ITA1
-0.099521245,0.8710239567,0.9113842027,-0.7833732275,0.3331077988,-0.1568224935,-0.1888054703,-0.1508653461,-0.1801682396,45.3621406595,11.0202580768,ITA1
-0.1632926551,0.8766481107,0.9113842027,-0.7747970089,0.3313630377,-0.1565946389,-0.1890532229,-0.1541746174,-0.2484911801,45.3621365686,11.0202580024,ITA1
-0.2512427785,0.8751483363,0.9113842027,-0.7862319671,0.3296182765,-0.1563667843,-0.1893009754,-0.2130716473,0.2118663414,45.3621321635,11.020257959,ITA1
-0.1762775992,0.8736485619,0.9113842027,-0.7976669252,0.3278735155,-0.1561389298,-0.189548728,-0.1212203758,0.0414473955,45.3621277179,11.0202585756,ITA1
-0.1616217509,0.8721487875,0.9113842027,-0.8091018834,0.3261287543,-0.1559110752,-0.1897964806,-0.1246058356,0.141006628,45.3621230524,11.0202581423,ITA1
-0.1117330201,0.8706490131,0.9113842027,-0.8136758666,0.3243839933,-0.1556832206,-0.1900442331,-0.1087618799,-0.1383661065,45.3621185898,11.020257766,ITA1
-0.1607111297,0.8691492387,0.9113842027,-0.8182498499,0.3226392321,-0.1554553661,-0.1902919857,-0.1218150595,-0.3123474583,45.3621145976,11.0202572693,ITA1
-0.2712592653,0.8676494643,0.9113842027,-0.8228238331,0.320894471,-0.1552275115,-0.1905397382,-0.1010692095,0.060879804,45.3621105084,11.0202568957,ITA1
-0.2497265082,0.8646499156,0.9113842027,-0.8273978164,0.3191497098,-0.1549996569,-0.1907874908,-0.125153717,0.2103430639,45.3621061214,11.0202562643,ITA1
-0.1753003995,0.8616503668,0.9113842027,-0.8319717996,0.3174049488,-0.1547718024,-0.1910352434,-0.1576182859,0.3994418828,45.3621011287,11.0202558502,ITA1
-0.0339543646,0.858650818,0.9113842027,-0.8365457829,0.3180700107,-0.1606747444,-0.1846168115,-0.2348418038,-0.329206681,45.3620966155,11.0202558448,ITA1
-0.1504687879,0.8631501412,0.8990715752,-0.8285413122,0.3187350726,-0.1665776864,-0.1781983797,-0.2354570887,0.2346669532,45.3620917991,11.0202567802,ITA1
-0.0674347308,0.8676494643,0.8867589477,-0.8205368415,0.3194001345,-0.1724806284,-0.1717799479,-0.1819738651,-0.1995338909,45.3620872765,11.0202576658,ITA1
-0.1380594251,0.8721487875,0.8744463202,-0.8125323708,0.3200651963,-0.1783835704,-0.165361516,-0.1856111214,-0.2646706933,45.3620831073,11.0202579163,ITA1
-0.2317352947,0.8706490131,0.8867589477,-0.8045279001,0.3207302582,-0.1842865123,-0.1589430842,-0.1745620176,0.0621117775,45.3620788473,11.0202582114,ITA1
-0.2097665561,0.8691492387,0.8990715752,-0.7965234294,0.3213953201,-0.1901894543,-0.1525246524,-0.1045037627,-0.0507139276,45.3620746593,11.0202583849,ITA1
-0.2277255543,0.8676494643,0.9113842027,-0.7885189587,0.322060382,-0.1960923963,-0.1461062205,-0.1488112701,-0.2068468367,45.3620707935,11.0202578622,ITA1
