,day,l
365,2016-01-23 05:00:00,35.7306119965828
366,2016-01-23 06:00:00,41.83836341856034
367,2016-01-23 07:00:00,37.24839238127231
368,2016-01-23 08:00:00,36.19602449271966
369,2016-01-23 09:00:00,28.900241755129915
370,2016-01-23 10:00:00,26.10022135630903
371,2016-01-23 11:00:00,32.82555238498661
372,2016-01-23 12:00:00,27.13987098731307
373,2016-01-23 13:00:00,24.094478516039434
374,2016-01-23 14:00:00,23.32636884697983
375,2016-01-23 15:00:00,23.719537677508377
376,2016-01-23 16:00:00,24.933449701284342
377,2016-01-23 17:00:00,25.829277085773448
378,2016-01-23 18:00:00,26.167564805363437
379,2016-01-23 19:00:00,25.839690217918058
380,2016-01-23 20:00:00,25.92706119534248
381,2016-01-23 21:00:00,23.411955098394145
382,2016-01-23 22:00:00,16.084516943631545
383,2016-01-23 23:00:00,12.893413659427088
384,2016-01-24 00:00:00,12.304555439413695
385,2016-01-24 01:00:00,14.06096939914509
386,2016-01-24 02:00:00,14.132041649485725
387,2016-01-24 03:00:00,15.04594919961694
388,2016-01-24 04:00:00,16.75702786218067
389,2016-01-24 05:00:00,22.7956939193886
390,2016-01-24 06:00:00,32.93611873167481
391,2016-01-24 07:00:00,31.77403764081505
392,2016-01-24 08:00:00,27.585180690965174
393,2016-01-24 09:00:00,21.905477272199068
394,2016-01-24 10:00:00,21.361438431469914
395,2016-01-24 11:00:00,28.2123630648592
396,2016-01-24 12:00:00,25.624294140872315
397,2016-01-24 13:00:00,21.482640102195358
398,2016-01-24 14:00:00,21.74207948112444
399,2016-01-24 15:00:00,23.332233395751217
400,2016-01-24 16:00:00,24.52944049255844
401,2016-01-24 17:00:00,23.875150478687658
402,2016-01-24 18:00:00,25.608511187291555
403,2016-01-24 19:00:00,27.003231513857237
404,2016-01-24 20:00:00,26.706719727027217
405,2016-01-24 21:00:00,22.758318333527583
406,2016-01-24 22:00:00,16.63722184522017
407,2016-01-24 23:00:00,14.25481096679299
408,2016-01-25 00:00:00,21.177012912772398
409,2016-01-25 01:00:00,20.636150791830328
410,2016-01-25 02:00:00,20.923120411716248
411,2016-01-25 03:00:00,25.08023494041964
412,2016-01-25 04:00:00,26.02969577240344
413,2016-01-25 05:00:00,33.739873413264085
414,2016-01-25 06:00:00,46.380523162632606
415,2016-01-25 07:00:00,38.62036722924211
416,2016-01-25 08:00:00,41.99603708398199
417,2016-01-25 09:00:00,35.577338185401544
418,2016-01-25 10:00:00,29.832766641642785
419,2016-01-25 11:00:00,35.75797652446136
420,2016-01-25 12:00:00,28.500963630745197
421,2016-01-25 13:00:00,24.55081790437809
422,2016-01-25 14:00:00,24.675657051392175
423,2016-01-25 15:00:00,24.16812297430517
424,2016-01-25 16:00:00,22.251582739295678
425,2016-01-25 17:00:00,22.854804908951106
426,2016-01-25 18:00:00,24.30662031443382
427,2016-01-25 19:00:00,25.11553792097856
428,2016-01-25 20:00:00,25.266402170412768
429,2016-01-25 21:00:00,21.270001207081233
430,2016-01-25 22:00:00,14.606338957202759
